,index,Year,Month,Day,Hour,Consumption
3960,166,2020,6,15,1,13579
3961,481,2020,6,15,2,13052
3962,796,2020,6,15,3,12693
3963,1111,2020,6,15,4,12495
3964,1426,2020,6,15,5,12571
3965,1741,2020,6,15,6,12947
3966,2056,2020,6,15,7,13819
3967,2371,2020,6,15,8,14805
3968,2686,2020,6,15,9,15535
3969,3001,2020,6,15,10,15921
3970,3316,2020,6,15,11,16181
3971,3631,2020,6,15,12,16491
3972,3946,2020,6,15,13,16812
3973,4261,2020,6,15,14,16997
3974,4576,2020,6,15,15,17045
3975,4891,2020,6,15,16,17221
3976,5206,2020,6,15,17,17648
3977,5521,2020,6,15,18,18036
3978,5836,2020,6,15,19,17937
3979,6151,2020,6,15,20,17554
3980,6466,2020,6,15,21,17117
3981,6781,2020,6,15,22,16819
3982,7096,2020,6,15,23,15848
3983,7411,2020,6,15,24,14784
3984,167,2020,6,16,1,13904
3985,482,2020,6,16,2,13280
3986,797,2020,6,16,3,12887
3987,1112,2020,6,16,4,12678
3988,1427,2020,6,16,5,12729
3989,1742,2020,6,16,6,13023
3990,2057,2020,6,16,7,13918
3991,2372,2020,6,16,8,14976
3992,2687,2020,6,16,9,15809
3993,3002,2020,6,16,10,16184
3994,3317,2020,6,16,11,16495
3995,3632,2020,6,16,12,16804
3996,3947,2020,6,16,13,17064
3997,4262,2020,6,16,14,17418
3998,4577,2020,6,16,15,17766
3999,4892,2020,6,16,16,18150
4000,5207,2020,6,16,17,18626
4001,5522,2020,6,16,18,19048
4002,5837,2020,6,16,19,19051
4003,6152,2020,6,16,20,18586
4004,6467,2020,6,16,21,18010
4005,6782,2020,6,16,22,17648
4006,7097,2020,6,16,23,16617
4007,7412,2020,6,16,24,15395
4008,168,2020,6,17,1,14426
4009,483,2020,6,17,2,13698
4010,798,2020,6,17,3,13226
4011,1113,2020,6,17,4,12980
4012,1428,2020,6,17,5,12971
4013,1743,2020,6,17,6,13220
4014,2058,2020,6,17,7,14154
4015,2373,2020,6,17,8,15269
4016,2688,2020,6,17,9,16108
4017,3003,2020,6,17,10,16687
4018,3318,2020,6,17,11,17156
4019,3633,2020,6,17,12,17618
4020,3948,2020,6,17,13,18089
4021,4263,2020,6,17,14,18658
4022,4578,2020,6,17,15,19162
4023,4893,2020,6,17,16,19775
4024,5208,2020,6,17,17,20116
4025,5523,2020,6,17,18,20353
4026,5838,2020,6,17,19,20173
4027,6153,2020,6,17,20,19689
4028,6468,2020,6,17,21,19147
4029,6783,2020,6,17,22,18675
4030,7098,2020,6,17,23,17558
4031,7413,2020,6,17,24,16352
4032,169,2020,6,18,1,15326
4033,484,2020,6,18,2,14608
4034,799,2020,6,18,3,14120
4035,1114,2020,6,18,4,13822
4036,1429,2020,6,18,5,13793
4037,1744,2020,6,18,6,14114
4038,2059,2020,6,18,7,15009
4039,2374,2020,6,18,8,16206
4040,2689,2020,6,18,9,17244
4041,3004,2020,6,18,10,17898
4042,3319,2020,6,18,11,18738
4043,3634,2020,6,18,12,19479
4044,3949,2020,6,18,13,20156
4045,4264,2020,6,18,14,20786
4046,4579,2020,6,18,15,21250
4047,4894,2020,6,18,16,21545
4048,5209,2020,6,18,17,21895
4049,5524,2020,6,18,18,22041
4050,5839,2020,6,18,19,21687
4051,6154,2020,6,18,20,21073
4052,6469,2020,6,18,21,20523
4053,6784,2020,6,18,22,20067
4054,7099,2020,6,18,23,18914
4055,7414,2020,6,18,24,17506
4056,170,2020,6,19,1,16410
4057,485,2020,6,19,2,15542
4058,800,2020,6,19,3,14985
4059,1115,2020,6,19,4,14677
4060,1430,2020,6,19,5,14615
4061,1745,2020,6,19,6,14844
4062,2060,2020,6,19,7,15669
4063,2375,2020,6,19,8,16945
4064,2690,2020,6,19,9,18212
4065,3005,2020,6,19,10,19252
4066,3320,2020,6,19,11,20150
4067,3635,2020,6,19,12,20896
4068,3950,2020,6,19,13,21488
4069,4265,2020,6,19,14,21939
4070,4580,2020,6,19,15,22335
4071,4895,2020,6,19,16,22701
4072,5210,2020,6,19,17,22974
4073,5525,2020,6,19,18,22917
4074,5840,2020,6,19,19,22423
4075,6155,2020,6,19,20,21629
4076,6470,2020,6,19,21,20911
4077,6785,2020,6,19,22,20436
4078,7100,2020,6,19,23,19374
4079,7415,2020,6,19,24,18153
4080,171,2020,6,20,1,16954
4081,486,2020,6,20,2,16017
4082,801,2020,6,20,3,15357
4083,1116,2020,6,20,4,14927
4084,1431,2020,6,20,5,14693
4085,1746,2020,6,20,6,14545
4086,2061,2020,6,20,7,14896
4087,2376,2020,6,20,8,15779
4088,2691,2020,6,20,9,16928
4089,3006,2020,6,20,10,18057
4090,3321,2020,6,20,11,19233
4091,3636,2020,6,20,12,20264
4092,3951,2020,6,20,13,21040
4093,4266,2020,6,20,14,21541
4094,4581,2020,6,20,15,21937
4095,4896,2020,6,20,16,22265
4096,5211,2020,6,20,17,22595
4097,5526,2020,6,20,18,22825
4098,5841,2020,6,20,19,22502
4099,6156,2020,6,20,20,21807
4100,6471,2020,6,20,21,21207
4101,6786,2020,6,20,22,20807
4102,7101,2020,6,20,23,19848
4103,7416,2020,6,20,24,18658
4104,172,2020,6,21,1,17424
4105,487,2020,6,21,2,16430
4106,802,2020,6,21,3,15717
4107,1117,2020,6,21,4,15246
4108,1432,2020,6,21,5,14943
4109,1747,2020,6,21,6,14715
4110,2062,2020,6,21,7,14954
4111,2377,2020,6,21,8,15807
4112,2692,2020,6,21,9,17008
4113,3007,2020,6,21,10,18290
4114,3322,2020,6,21,11,19460
4115,3637,2020,6,21,12,20514
4116,3952,2020,6,21,13,21297
4117,4267,2020,6,21,14,21897
4118,4582,2020,6,21,15,22307
4119,4897,2020,6,21,16,22716
4120,5212,2020,6,21,17,23261
4121,5527,2020,6,21,18,23669
4122,5842,2020,6,21,19,23621
4123,6157,2020,6,21,20,23110
4124,6472,2020,6,21,21,22492
4125,6787,2020,6,21,22,22133
4126,7102,2020,6,21,23,20952
4127,7417,2020,6,21,24,19565
4128,173,2020,6,22,1,18297
4129,488,2020,6,22,2,17364
4130,803,2020,6,22,3,16682
4131,1118,2020,6,22,4,16199
4132,1433,2020,6,22,5,16068
4133,1748,2020,6,22,6,16343
4134,2063,2020,6,22,7,17400
4135,2378,2020,6,22,8,19092
4136,2693,2020,6,22,9,20671
4137,3008,2020,6,22,10,22054
4138,3323,2020,6,22,11,23439
4139,3638,2020,6,22,12,24608
4140,3953,2020,6,22,13,25590
4141,4268,2020,6,22,14,26220
4142,4583,2020,6,22,15,26591
4143,4898,2020,6,22,16,26828
4144,5213,2020,6,22,17,26980
4145,5528,2020,6,22,18,26827
4146,5843,2020,6,22,19,26281
4147,6158,2020,6,22,20,25265
4148,6473,2020,6,22,21,24328
4149,6788,2020,6,22,22,23580
4150,7103,2020,6,22,23,22143
4151,7418,2020,6,22,24,20512
4152,174,2020,6,23,1,19094
4153,489,2020,6,23,2,18073
4154,804,2020,6,23,3,17308
4155,1119,2020,6,23,4,16873
4156,1434,2020,6,23,5,16737
4157,1749,2020,6,23,6,17008
4158,2064,2020,6,23,7,18096
4159,2379,2020,6,23,8,19726
4160,2694,2020,6,23,9,21190
4161,3009,2020,6,23,10,22405
4162,3324,2020,6,23,11,23492
4163,3639,2020,6,23,12,24441
4164,3954,2020,6,23,13,25107
4165,4269,2020,6,23,14,25612
4166,4584,2020,6,23,15,25869
4167,4899,2020,6,23,16,26039
4168,5214,2020,6,23,17,26171
4169,5529,2020,6,23,18,26167
4170,5844,2020,6,23,19,25532
4171,6159,2020,6,23,20,24586
4172,6474,2020,6,23,21,23672
4173,6789,2020,6,23,22,23013
4174,7104,2020,6,23,23,21695
4175,7419,2020,6,23,24,20214
4176,175,2020,6,24,1,18961
4177,490,2020,6,24,2,17933
4178,805,2020,6,24,3,17315
4179,1120,2020,6,24,4,16943
4180,1435,2020,6,24,5,16841
4181,1750,2020,6,24,6,17098
4182,2065,2020,6,24,7,18030
4183,2380,2020,6,24,8,19286
4184,2695,2020,6,24,9,20400
4185,3010,2020,6,24,10,21112
4186,3325,2020,6,24,11,21696
4187,3640,2020,6,24,12,22197
4188,3955,2020,6,24,13,22578
4189,4270,2020,6,24,14,22902
4190,4585,2020,6,24,15,23160
4191,4900,2020,6,24,16,23440
4192,5215,2020,6,24,17,23646
4193,5530,2020,6,24,18,23774
4194,5845,2020,6,24,19,23307
4195,6160,2020,6,24,20,22454
4196,6475,2020,6,24,21,21512
4197,6790,2020,6,24,22,21038
4198,7105,2020,6,24,23,19850
4199,7420,2020,6,24,24,18390
4200,176,2020,6,25,1,17174
4201,491,2020,6,25,2,16277
4202,806,2020,6,25,3,15657
4203,1121,2020,6,25,4,15283
4204,1436,2020,6,25,5,15185
4205,1751,2020,6,25,6,15399
4206,2066,2020,6,25,7,16253
4207,2381,2020,6,25,8,17507
4208,2696,2020,6,25,9,18530
4209,3011,2020,6,25,10,19295
4210,3326,2020,6,25,11,19988
4211,3641,2020,6,25,12,20714
4212,3956,2020,6,25,13,21393
4213,4271,2020,6,25,14,22085
4214,4586,2020,6,25,15,22630
4215,4901,2020,6,25,16,22730
4216,5216,2020,6,25,17,22730
4217,5531,2020,6,25,18,22738
4218,5846,2020,6,25,19,22329
4219,6161,2020,6,25,20,21579
4220,6476,2020,6,25,21,20856
4221,6791,2020,6,25,22,20570
4222,7106,2020,6,25,23,19517
4223,7421,2020,6,25,24,18248
4224,177,2020,6,26,1,17156
4225,492,2020,6,26,2,16312
4226,807,2020,6,26,3,15699
4227,1122,2020,6,26,4,15301
4228,1437,2020,6,26,5,15215
4229,1752,2020,6,26,6,15466
4230,2067,2020,6,26,7,16364
4231,2382,2020,6,26,8,17731
4232,2697,2020,6,26,9,18798
4233,3012,2020,6,26,10,19655
4234,3327,2020,6,26,11,20430
4235,3642,2020,6,26,12,21174
4236,3957,2020,6,26,13,21761
4237,4272,2020,6,26,14,22287
4238,4587,2020,6,26,15,22709
4239,4902,2020,6,26,16,23083
4240,5217,2020,6,26,17,23380
4241,5532,2020,6,26,18,23431
4242,5847,2020,6,26,19,22886
4243,6162,2020,6,26,20,22197
4244,6477,2020,6,26,21,21340
4245,6792,2020,6,26,22,20830
4246,7107,2020,6,26,23,19636
4247,7422,2020,6,26,24,18355
4248,178,2020,6,27,1,17206
4249,493,2020,6,27,2,16302
4250,808,2020,6,27,3,15617
4251,1123,2020,6,27,4,15198
4252,1438,2020,6,27,5,14958
4253,1753,2020,6,27,6,14826
4254,2068,2020,6,27,7,15093
4255,2383,2020,6,27,8,15822
4256,2698,2020,6,27,9,16850
4257,3013,2020,6,27,10,17793
4258,3328,2020,6,27,11,18600
4259,3643,2020,6,27,12,19148
4260,3958,2020,6,27,13,19493
4261,4273,2020,6,27,14,19674
4262,4588,2020,6,27,15,19850
4263,4903,2020,6,27,16,19967
4264,5218,2020,6,27,17,20206
4265,5533,2020,6,27,18,20562
4266,5848,2020,6,27,19,20667
4267,6163,2020,6,27,20,20321
4268,6478,2020,6,27,21,20027
4269,6793,2020,6,27,22,19883
4270,7108,2020,6,27,23,19140
4271,7423,2020,6,27,24,18174
4272,179,2020,6,28,1,17149
4273,494,2020,6,28,2,16315
4274,809,2020,6,28,3,15720
4275,1124,2020,6,28,4,15348
4276,1439,2020,6,28,5,15127
4277,1754,2020,6,28,6,14969
4278,2069,2020,6,28,7,15113
4279,2384,2020,6,28,8,15900
4280,2699,2020,6,28,9,17006
4281,3014,2020,6,28,10,18335
4282,3329,2020,6,28,11,19671
4283,3644,2020,6,28,12,20738
4284,3959,2020,6,28,13,21453
4285,4274,2020,6,28,14,21892
4286,4589,2020,6,28,15,22304
4287,4904,2020,6,28,16,22722
4288,5219,2020,6,28,17,22814
4289,5534,2020,6,28,18,22660
4290,5849,2020,6,28,19,22359
4291,6164,2020,6,28,20,21713
4292,6479,2020,6,28,21,21216
4293,6794,2020,6,28,22,20951
4294,7109,2020,6,28,23,19937
4295,7424,2020,6,28,24,18764
4296,180,2020,6,29,1,17569
4297,495,2020,6,29,2,16634
4298,810,2020,6,29,3,16042
4299,1125,2020,6,29,4,15689
4300,1440,2020,6,29,5,15617
4301,1755,2020,6,29,6,15879
4302,2070,2020,6,29,7,16861
4303,2385,2020,6,29,8,18356
4304,2700,2020,6,29,9,19616
4305,3015,2020,6,29,10,20713
4306,3330,2020,6,29,11,21660
4307,3645,2020,6,29,12,22329
4308,3960,2020,6,29,13,22890
4309,4275,2020,6,29,14,23572
4310,4590,2020,6,29,15,24158
4311,4905,2020,6,29,16,24479
4312,5220,2020,6,29,17,24878
4313,5535,2020,6,29,18,24991
4314,5850,2020,6,29,19,24129
4315,6165,2020,6,29,20,22891
4316,6480,2020,6,29,21,22042
4317,6795,2020,6,29,22,21445
4318,7110,2020,6,29,23,20211
4319,7425,2020,6,29,24,18764
4320,181,2020,6,30,1,17556
4321,496,2020,6,30,2,16563
4322,811,2020,6,30,3,15908
4323,1126,2020,6,30,4,15512
4324,1441,2020,6,30,5,15410
4325,1756,2020,6,30,6,15702
4326,2071,2020,6,30,7,16649
4327,2386,2020,6,30,8,17918
4328,2701,2020,6,30,9,19069
4329,3016,2020,6,30,10,19878
4330,3331,2020,6,30,11,20489
4331,3646,2020,6,30,12,20953
4332,3961,2020,6,30,13,21233
4333,4276,2020,6,30,14,21352
4334,4591,2020,6,30,15,21540
4335,4906,2020,6,30,16,21676
4336,5221,2020,6,30,17,21969
4337,5536,2020,6,30,18,22128
4338,5851,2020,6,30,19,21829
4339,6166,2020,6,30,20,21172
4340,6481,2020,6,30,21,20536
4341,6796,2020,6,30,22,20172
4342,7111,2020,6,30,23,19144
4343,7426,2020,6,30,24,17873
4344,182,2020,7,1,1,16759
4345,497,2020,7,1,2,15924
4346,812,2020,7,1,3,15352
4347,1127,2020,7,1,4,15032
4348,1442,2020,7,1,5,15000
4349,1757,2020,7,1,6,15315
4350,2072,2020,7,1,7,16283
4351,2387,2020,7,1,8,17562
4352,2702,2020,7,1,9,18685
4353,3017,2020,7,1,10,19552
4354,3332,2020,7,1,11,20299
4355,3647,2020,7,1,12,21000
4356,3962,2020,7,1,13,21433
4357,4277,2020,7,1,14,21701
4358,4592,2020,7,1,15,22049
4359,4907,2020,7,1,16,22600
4360,5222,2020,7,1,17,23155
4361,5537,2020,7,1,18,23407
4362,5852,2020,7,1,19,22821
4363,6167,2020,7,1,20,22138
4364,6482,2020,7,1,21,21506
4365,6797,2020,7,1,22,21080
4366,7112,2020,7,1,23,19855
4367,7427,2020,7,1,24,18327
4368,183,2020,7,2,1,17013
4369,498,2020,7,2,2,16096
4370,813,2020,7,2,3,15403
4371,1128,2020,7,2,4,15051
4372,1443,2020,7,2,5,14987
4373,1758,2020,7,2,6,15291
4374,2073,2020,7,2,7,16286
4375,2388,2020,7,2,8,17721
4376,2703,2020,7,2,9,19036
4377,3018,2020,7,2,10,20152
4378,3333,2020,7,2,11,21340
4379,3648,2020,7,2,12,22449
4380,3963,2020,7,2,13,23467
4381,4278,2020,7,2,14,24456
4382,4593,2020,7,2,15,25306
4383,4908,2020,7,2,16,25939
4384,5223,2020,7,2,17,26429
4385,5538,2020,7,2,18,26456
4386,5853,2020,7,2,19,25872
4387,6168,2020,7,2,20,25060
4388,6483,2020,7,2,21,24186
4389,6798,2020,7,2,22,23616
4390,7113,2020,7,2,23,22190
4391,7428,2020,7,2,24,20748
4392,184,2020,7,3,1,19396
4393,499,2020,7,3,2,18358
4394,814,2020,7,3,3,17617
4395,1129,2020,7,3,4,17105
4396,1444,2020,7,3,5,16857
4397,1759,2020,7,3,6,16822
4398,2074,2020,7,3,7,17273
4399,2389,2020,7,3,8,18302
4400,2704,2020,7,3,9,19431
4401,3019,2020,7,3,10,20390
4402,3334,2020,7,3,11,21550
4403,3649,2020,7,3,12,22556
4404,3964,2020,7,3,13,23492
4405,4279,2020,7,3,14,24119
4406,4594,2020,7,3,15,24641
4407,4909,2020,7,3,16,25057
4408,5224,2020,7,3,17,25232
4409,5539,2020,7,3,18,25004
4410,5854,2020,7,3,19,24357
4411,6169,2020,7,3,20,23514
4412,6484,2020,7,3,21,22668
4413,6799,2020,7,3,22,22027
4414,7114,2020,7,3,23,20945
4415,7429,2020,7,3,24,19657
4416,185,2020,7,4,1,18338
4417,500,2020,7,4,2,17288
4418,815,2020,7,4,3,16516
4419,1130,2020,7,4,4,15994
4420,1445,2020,7,4,5,15665
4421,1760,2020,7,4,6,15482
4422,2075,2020,7,4,7,15580
4423,2390,2020,7,4,8,16183
4424,2705,2020,7,4,9,17091
4425,3020,2020,7,4,10,17963
4426,3335,2020,7,4,11,18932
4427,3650,2020,7,4,12,19942
4428,3965,2020,7,4,13,20763
4429,4280,2020,7,4,14,21425
4430,4595,2020,7,4,15,21850
4431,4910,2020,7,4,16,22179
4432,5225,2020,7,4,17,22544
4433,5540,2020,7,4,18,22774
4434,5855,2020,7,4,19,22591
4435,6170,2020,7,4,20,21907
4436,6485,2020,7,4,21,21031
4437,6800,2020,7,4,22,20380
4438,7115,2020,7,4,23,19611
4439,7430,2020,7,4,24,18555
4440,186,2020,7,5,1,17470
4441,501,2020,7,5,2,16577
4442,816,2020,7,5,3,15957
4443,1131,2020,7,5,4,15532
4444,1446,2020,7,5,5,15273
4445,1761,2020,7,5,6,15091
4446,2076,2020,7,5,7,15161
4447,2391,2020,7,5,8,15768
4448,2706,2020,7,5,9,16727
4449,3021,2020,7,5,10,17969
4450,3336,2020,7,5,11,19279
4451,3651,2020,7,5,12,20534
4452,3966,2020,7,5,13,21632
4453,4281,2020,7,5,14,22484
4454,4596,2020,7,5,15,23189
4455,4911,2020,7,5,16,23825
4456,5226,2020,7,5,17,24442
4457,5541,2020,7,5,18,24937
4458,5856,2020,7,5,19,24949
4459,6171,2020,7,5,20,24414
4460,6486,2020,7,5,21,23808
4461,6801,2020,7,5,22,23365
4462,7116,2020,7,5,23,22056
4463,7431,2020,7,5,24,20594
4464,187,2020,7,6,1,19257
4465,502,2020,7,6,2,18196
4466,817,2020,7,6,3,17458
4467,1132,2020,7,6,4,17010
4468,1447,2020,7,6,5,16847
4469,1762,2020,7,6,6,17048
4470,2077,2020,7,6,7,17966
4471,2392,2020,7,6,8,19519
4472,2707,2020,7,6,9,21050
4473,3022,2020,7,6,10,22434
4474,3337,2020,7,6,11,23689
4475,3652,2020,7,6,12,24883
4476,3967,2020,7,6,13,25872
4477,4282,2020,7,6,14,26673
4478,4597,2020,7,6,15,27283
4479,4912,2020,7,6,16,27448
4480,5227,2020,7,6,17,26895
4481,5542,2020,7,6,18,26268
4482,5857,2020,7,6,19,25491
4483,6172,2020,7,6,20,24634
4484,6487,2020,7,6,21,23741
4485,6802,2020,7,6,22,23103
4486,7117,2020,7,6,23,21701
4487,7432,2020,7,6,24,20146
4488,188,2020,7,7,1,18710
4489,503,2020,7,7,2,17695
4490,818,2020,7,7,3,17041
4491,1133,2020,7,7,4,16651
4492,1448,2020,7,7,5,16529
4493,1763,2020,7,7,6,16847
4494,2078,2020,7,7,7,17828
4495,2393,2020,7,7,8,19317
4496,2708,2020,7,7,9,20709
4497,3023,2020,7,7,10,21626
4498,3338,2020,7,7,11,22346
4499,3653,2020,7,7,12,23135
4500,3968,2020,7,7,13,23778
4501,4283,2020,7,7,14,24432
4502,4598,2020,7,7,15,24971
4503,4913,2020,7,7,16,25305
4504,5228,2020,7,7,17,25509
4505,5543,2020,7,7,18,25532
4506,5858,2020,7,7,19,25149
4507,6173,2020,7,7,20,24502
4508,6488,2020,7,7,21,23939
4509,6803,2020,7,7,22,23486
4510,7118,2020,7,7,23,22229
4511,7433,2020,7,7,24,20797
4512,189,2020,7,8,1,19527
4513,504,2020,7,8,2,18676
4514,819,2020,7,8,3,18105
4515,1134,2020,7,8,4,17781
4516,1449,2020,7,8,5,17704
4517,1764,2020,7,8,6,18021
4518,2079,2020,7,8,7,18976
4519,2394,2020,7,8,8,20502
4520,2709,2020,7,8,9,22003
4521,3024,2020,7,8,10,23097
4522,3339,2020,7,8,11,24222
4523,3654,2020,7,8,12,25372
4524,3969,2020,7,8,13,26214
4525,4284,2020,7,8,14,26757
4526,4599,2020,7,8,15,26849
4527,4914,2020,7,8,16,26725
4528,5229,2020,7,8,17,26363
4529,5544,2020,7,8,18,26030
4530,5859,2020,7,8,19,25735
4531,6174,2020,7,8,20,25130
4532,6489,2020,7,8,21,24464
4533,6804,2020,7,8,22,23978
4534,7119,2020,7,8,23,22699
4535,7434,2020,7,8,24,21181
4536,190,2020,7,9,1,19837
4537,505,2020,7,9,2,18848
4538,820,2020,7,9,3,18126
4539,1135,2020,7,9,4,17675
4540,1450,2020,7,9,5,17557
4541,1765,2020,7,9,6,17870
4542,2080,2020,7,9,7,18940
4543,2395,2020,7,9,8,20551
4544,2710,2020,7,9,9,22104
4545,3025,2020,7,9,10,23369
4546,3340,2020,7,9,11,24610
4547,3655,2020,7,9,12,25795
4548,3970,2020,7,9,13,26760
4549,4285,2020,7,9,14,27548
4550,4600,2020,7,9,15,28058
4551,4915,2020,7,9,16,28382
4552,5230,2020,7,9,17,28628
4553,5545,2020,7,9,18,28808
4554,5860,2020,7,9,19,28400
4555,6175,2020,7,9,20,27424
4556,6490,2020,7,9,21,26497
4557,6805,2020,7,9,22,25704
4558,7120,2020,7,9,23,24164
4559,7435,2020,7,9,24,22587
4560,191,2020,7,10,1,21109
4561,506,2020,7,10,2,19966
4562,821,2020,7,10,3,19207
4563,1136,2020,7,10,4,18710
4564,1451,2020,7,10,5,18567
4565,1766,2020,7,10,6,18848
4566,2081,2020,7,10,7,19767
4567,2396,2020,7,10,8,21152
4568,2711,2020,7,10,9,22447
4569,3026,2020,7,10,10,23493
4570,3341,2020,7,10,11,24282
4571,3656,2020,7,10,12,24774
4572,3971,2020,7,10,13,25160
4573,4286,2020,7,10,14,25306
4574,4601,2020,7,10,15,25220
4575,4916,2020,7,10,16,25010
4576,5231,2020,7,10,17,24896
4577,5546,2020,7,10,18,24858
4578,5861,2020,7,10,19,24407
4579,6176,2020,7,10,20,23760
4580,6491,2020,7,10,21,23164
4581,6806,2020,7,10,22,22502
4582,7121,2020,7,10,23,21645
4583,7436,2020,7,10,24,20374
4584,192,2020,7,11,1,19299
4585,507,2020,7,11,2,18430
4586,822,2020,7,11,3,17814
4587,1137,2020,7,11,4,17406
4588,1452,2020,7,11,5,17152
4589,1767,2020,7,11,6,17094
4590,2082,2020,7,11,7,17314
4591,2397,2020,7,11,8,18237
4592,2712,2020,7,11,9,19527
4593,3027,2020,7,11,10,20761
4594,3342,2020,7,11,11,21841
4595,3657,2020,7,11,12,22843
4596,3972,2020,7,11,13,23681
4597,4287,2020,7,11,14,24093
4598,4602,2020,7,11,15,24096
4599,4917,2020,7,11,16,24285
4600,5232,2020,7,11,17,24330
4601,5547,2020,7,11,18,24353
4602,5862,2020,7,11,19,24075
4603,6177,2020,7,11,20,23091
4604,6492,2020,7,11,21,22544
4605,6807,2020,7,11,22,22154
4606,7122,2020,7,11,23,21164
4607,7437,2020,7,11,24,19979
4608,193,2020,7,12,1,18865
4609,508,2020,7,12,2,17859
4610,823,2020,7,12,3,17111
4611,1138,2020,7,12,4,16620
4612,1453,2020,7,12,5,16286
4613,1768,2020,7,12,6,16050
4614,2083,2020,7,12,7,16143
4615,2398,2020,7,12,8,16795
4616,2713,2020,7,12,9,17869
4617,3028,2020,7,12,10,18997
4618,3343,2020,7,12,11,20091
4619,3658,2020,7,12,12,21122
4620,3973,2020,7,12,13,21969
4621,4288,2020,7,12,14,22622
4622,4603,2020,7,12,15,23113
4623,4918,2020,7,12,16,23594
4624,5233,2020,7,12,17,24106
4625,5548,2020,7,12,18,24565
4626,5863,2020,7,12,19,24524
4627,6178,2020,7,12,20,23849
4628,6493,2020,7,12,21,23343
4629,6808,2020,7,12,22,23008
4630,7123,2020,7,12,23,21796
4631,7438,2020,7,12,24,20348
4632,194,2020,7,13,1,19019
4633,509,2020,7,13,2,18044
4634,824,2020,7,13,3,17325
4635,1139,2020,7,13,4,16922
4636,1454,2020,7,13,5,16859
4637,1769,2020,7,13,6,17164
4638,2084,2020,7,13,7,18033
4639,2399,2020,7,13,8,19450
4640,2714,2020,7,13,9,20751
4641,3029,2020,7,13,10,21889
4642,3344,2020,7,13,11,22901
4643,3659,2020,7,13,12,23794
4644,3974,2020,7,13,13,24478
4645,4289,2020,7,13,14,24959
4646,4604,2020,7,13,15,25224
4647,4919,2020,7,13,16,25564
4648,5234,2020,7,13,17,25869
4649,5549,2020,7,13,18,26048
4650,5864,2020,7,13,19,25549
4651,6179,2020,7,13,20,24610
4652,6494,2020,7,13,21,23644
4653,6809,2020,7,13,22,23006
4654,7124,2020,7,13,23,21606
4655,7439,2020,7,13,24,20020
4656,195,2020,7,14,1,18638
4657,510,2020,7,14,2,17664
4658,825,2020,7,14,3,16932
4659,1140,2020,7,14,4,16457
4660,1455,2020,7,14,5,16320
4661,1770,2020,7,14,6,16585
4662,2085,2020,7,14,7,17478
4663,2400,2020,7,14,8,18833
4664,2715,2020,7,14,9,20017
4665,3030,2020,7,14,10,20939
4666,3345,2020,7,14,11,21722
4667,3660,2020,7,14,12,22442
4668,3975,2020,7,14,13,23133
4669,4290,2020,7,14,14,23791
4670,4605,2020,7,14,15,24270
4671,4920,2020,7,14,16,24618
4672,5235,2020,7,14,17,25115
4673,5550,2020,7,14,18,25469
4674,5865,2020,7,14,19,25222
4675,6180,2020,7,14,20,24396
4676,6495,2020,7,14,21,23535
4677,6810,2020,7,14,22,22850
4678,7125,2020,7,14,23,21438
4679,7440,2020,7,14,24,19883
4680,196,2020,7,15,1,18524
4681,511,2020,7,15,2,17590
4682,826,2020,7,15,3,16874
4683,1141,2020,7,15,4,16443
4684,1456,2020,7,15,5,16307
4685,1771,2020,7,15,6,16624
4686,2086,2020,7,15,7,17501
4687,2401,2020,7,15,8,18807
4688,2716,2020,7,15,9,19936
4689,3031,2020,7,15,10,20764
4690,3346,2020,7,15,11,21466
4691,3661,2020,7,15,12,22161
4692,3976,2020,7,15,13,22769
4693,4291,2020,7,15,14,23342
4694,4606,2020,7,15,15,23771
4695,4921,2020,7,15,16,24265
4696,5236,2020,7,15,17,24757
4697,5551,2020,7,15,18,24968
4698,5866,2020,7,15,19,24601
4699,6181,2020,7,15,20,23700
4700,6496,2020,7,15,21,22824
4701,6811,2020,7,15,22,22272
4702,7126,2020,7,15,23,20949
4703,7441,2020,7,15,24,19501
4704,197,2020,7,16,1,18275
4705,512,2020,7,16,2,17400
4706,827,2020,7,16,3,16812
4707,1142,2020,7,16,4,16470
4708,1457,2020,7,16,5,16379
4709,1772,2020,7,16,6,16687
4710,2087,2020,7,16,7,17582
4711,2402,2020,7,16,8,18895
4712,2717,2020,7,16,9,19951
4713,3032,2020,7,16,10,20856
4714,3347,2020,7,16,11,21421
4715,3662,2020,7,16,12,21828
4716,3977,2020,7,16,13,22131
4717,4292,2020,7,16,14,22353
4718,4607,2020,7,16,15,22426
4719,4922,2020,7,16,16,22425
4720,5237,2020,7,16,17,22529
4721,5552,2020,7,16,18,22498
4722,5867,2020,7,16,19,21994
4723,6182,2020,7,16,20,21157
4724,6497,2020,7,16,21,20536
4725,6812,2020,7,16,22,20080
4726,7127,2020,7,16,23,19050
4727,7442,2020,7,16,24,17912
4728,198,2020,7,17,1,16983
4729,513,2020,7,17,2,16320
4730,828,2020,7,17,3,15867
4731,1143,2020,7,17,4,15595
4732,1458,2020,7,17,5,15602
4733,1773,2020,7,17,6,16117
4734,2088,2020,7,17,7,17035
4735,2403,2020,7,17,8,18183
4736,2718,2020,7,17,9,19253
4737,3033,2020,7,17,10,20036
4738,3348,2020,7,17,11,20666
4739,3663,2020,7,17,12,21257
4740,3978,2020,7,17,13,21773
4741,4293,2020,7,17,14,22163
