,Unnamed: 0,name,time,month,day,hourly_temperature(buffalo),hourly_wind_speed(buffalo),AWT26_Power(buffalo),AWP_200_Power(buffalo),D2CF_200_Power(buffalo),AN_Bonus_150/30_Power(buffalo),Aria_20_Power(buffalo),WWD-1_D64_Power(buffalo),solar(buffalo),Solar_AllMax(buffalo),Solar_TrinaSolar(buffalo),Solar_Mitsubishi(buffalo),Solar_FirstSolar(buffalo)
1961,10720,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,3,23,4.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,92,29.0143896,32.39940172,24.16112165,42.05291595
1962,10721,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,3,23,3.2,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,2,0.6391716,0.71374162,0.532634712,0.926790338
1963,10722,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,3,23,2.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
1964,10723,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,3,23,2.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1965,10724,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,3,23,1.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1966,10725,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,3,23,1.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1967,10726,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,3,24,1.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1968,10727,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,3,24,1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1969,10728,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,3,24,0.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1970,10729,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,3,24,0.7,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1971,10730,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,3,24,0.4,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1972,10731,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,3,24,0.3,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
1973,10732,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,3,24,0.2,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,2,0.6461916,0.72158062,0.538484713,0.936969337
1974,10733,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,3,24,0.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,100,31.9422,35.66879,26.59778125,46.29498375
1975,10734,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,3,24,1.4,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,353,109.2082101,121.9491679,90.74866748,158.0876557
1976,10735,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,3,24,2.6,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,511,154.5375909,172.5669765,128.2403157,223.5257671
1977,10736,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,3,24,3.6,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,638,189.3546996,211.4460812,156.9522387,273.7011267
1978,10737,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,3,24,4.5,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,777,226.0000071,252.3666746,187.0824882,326.4197275
1979,10738,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,3,24,5.2,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,739,215.3276769,240.4492392,178.3082363,311.0670137
1980,10739,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,3,24,5.7,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,683,199.9535091,223.2814185,165.6614174,288.94334
1981,10740,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,3,24,5.9,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,550,163.4556,182.52542,135.5862578,236.3691309
1982,10741,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,3,24,6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,369,111.9649689,125.0275486,93.02203218,162.0604585
1983,10742,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,3,24,5.8,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,323,98.6043741,110.1082177,81.9541551,142.7550998
1984,10743,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,3,24,5.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,239,73.8056139,82.41626886,61.38633068,106.8970079
1985,10744,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,3,24,4.5,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,74,23.3497824,26.07392368,19.44680641,33.84557194
1986,10745,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,3,24,3.6,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,1,0.3191529,0.356387405,0.265958678,0.462769584
1987,10746,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,3,24,3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
1988,10747,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,3,24,2.5,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1989,10748,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,3,24,2.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1990,10749,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,3,24,1.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1991,10750,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,3,25,1.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1992,10751,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,3,25,1.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1993,10752,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,3,25,1.2,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1994,10753,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,3,25,1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1995,10754,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,3,25,0.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1996,10755,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,3,25,0.7,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
1997,10756,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,3,25,0.6,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,1,0.3226629,0.360306905,0.268883678,0.467859084
1998,10757,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,3,25,0.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,24,7.7189184,8.61945888,6.4312386,11.1912102
1999,10758,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,3,25,1.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,113,35.8580301,40.04146694,29.85523598,51.96706538
2000,10759,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,3,25,3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,326,100.5538524,112.2851352,83.57468641,145.5777144
2001,10760,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,3,25,4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,442,134.0169636,149.652276,111.2760332,193.9103034
2002,10761,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,3,25,4.9,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,614,181.8149784,203.0267259,150.7313934,262.8322515
2003,10762,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,3,25,5.6,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,776,224.7376704,250.9570653,186.0337586,324.5926326
2004,10763,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,3,25,6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,794,229.0774164,255.803115,189.5916624,330.8253354
2005,10764,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,3,25,6.2,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,702,204.6370716,228.5113966,169.5098647,295.6787013
2006,10765,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,3,25,6.4,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,630,185.09337,206.6875965,153.4221478,267.5437104
2007,10766,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,3,25,6.1,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,347,105.5169051,117.8272107,87.68128185,152.7441701
2008,10767,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,3,25,5.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,169,52.5250479,58.65297016,43.71169843,76.10075228
2009,10768,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,3,25,4.8,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,55,17.3719425,19.39866913,14.47035133,25.18290173
2010,10769,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,3,25,3.9,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,3,0.9561951,1.067751195,0.796810603,1.386463809
2011,10770,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,3,25,3.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
2012,10771,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,3,25,2.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
2013,10772,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,3,25,2.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2014,10773,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,3,25,2.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2015,10774,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,3,26,1.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
2016,10775,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,3,26,1.7,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2017,10776,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,3,26,1.5,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2018,10777,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,3,26,1.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2019,10778,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,3,26,1.1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2020,10779,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,3,26,1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2021,10780,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,3,26,0.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,2,0.6445536,0.71975152,0.537119713,0.934594238
2022,10781,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,3,26,1.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,93,29.6420481,33.10028704,24.6837871,42.96262846
2023,10782,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,3,26,2.1,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,316,97.9130424,109.3362307,81.38731285,141.7621544
2024,10783,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,3,26,3.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,519,156.3861699,174.6312231,129.7637259,226.1887327
2025,10784,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,3,26,4.4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,680,200.18112,223.535584,165.859565,289.282047
2026,10785,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,3,26,5.3,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,793,229.4662071,256.2372646,189.9189427,331.3924474
2027,10786,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,3,26,6,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,855,244.8459225,273.4112801,202.5236763,353.4763577
2028,10787,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,3,26,6.4,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,850,243.16545,271.5347525,201.1409453,351.0577509
2029,10788,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,3,26,6.6,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,784,225.9171264,252.2741245,186.9907816,326.2763784
2030,10789,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,3,26,6.7,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,666,194.5948104,217.2975383,161.2433494,281.2218591
2031,10790,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,3,26,6.4,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,502,149.7424836,167.21244,124.2632822,216.5921952
2032,10791,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,3,26,6,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,303,92.6406441,103.4487192,77.01031998,134.1342415
2033,10792,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,3,26,5.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,104,32.6212224,36.42703168,27.1619426,47.2778358
2034,10793,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,3,26,4.2,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,3,0.9551421,1.066575345,0.795933103,1.384936959
2035,10794,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,3,26,3.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
2036,10795,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,3,26,3.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
2037,10796,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,3,26,2.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2038,10797,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,3,26,2.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2039,10798,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,3,27,2.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
2040,10799,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,3,27,2.1,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2041,10800,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,3,27,1.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2042,10801,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,3,27,1.7,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2043,10802,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,3,27,1.5,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2044,10803,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,3,27,1.4,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
2045,10804,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,3,27,1.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,3,0.9653211,1.077941895,0.804415603,1.399696509
2046,10805,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,3,27,1.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,93,29.5985241,33.05168525,24.6475171,42.89951866
2047,10806,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,3,27,2.6,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,308,95.3405376,106.4636003,79.25390165,138.0426086
2048,10807,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,3,27,3.8,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,505,152.1203925,169.8677716,126.2386138,220.0337567
2049,10808,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,3,27,4.8,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,674,198.2413284,221.3694834,164.2599039,286.4865771
2050,10809,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,3,27,5.7,5.6,128.7303897,87.59593475,146.1581855,102.911209,13.00315804,782.440766,786,227.2659264,253.7802845,188.1082759,328.2254796
2051,10810,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,3,27,6.3,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,804,231.3981144,258.3945611,191.4924689,334.15646
2052,10811,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,3,27,6.7,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,748,216.4010376,241.6478253,179.1749757,312.5950064
2053,10812,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,3,27,6.9,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,651,190.4024619,212.6160825,157.7906556,275.1848468
2054,10813,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,3,27,7.1,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,543,160.7462991,179.500034,133.344359,232.4568695
2055,10814,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,3,27,6.8,6,154.7628541,97.61463072,165.6586178,113.2488463,14.43505769,877.2603303,433,130.0063881,145.1738,107.950203,188.1116689
2056,10815,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,3,27,6.3,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,240,73.8252,82.43814,61.40166,106.924392
2057,10816,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,3,27,5.4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,88,27.6314016,30.85506512,23.0101234,40.0491102
2058,10817,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,3,27,4.4,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,5,1.5903825,1.775927125,1.325266953,2.306001609
2059,10818,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,3,27,3.9,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,0,0,0,0,0
2060,10819,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,3,27,3.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
2061,10820,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,3,27,3.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
2062,10821,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,3,27,2.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
2063,10822,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,3,28,2.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
2064,10823,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,3,28,2.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2065,10824,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,3,28,2.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2066,10825,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,3,28,2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2067,10826,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,3,28,1.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2068,10827,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,3,28,1.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2069,10828,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,3,28,1.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,4,1.2860184,1.43605388,1.07164885,1.86469275
2070,10829,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,3,28,1.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,96,30.5207424,34.08149568,25.4148576,44.2355328
2071,10830,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,3,28,2.8,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,301,93.1772289,104.0479056,77.4599768,134.9148512
2072,10831,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,3,28,4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,506,152.2854564,170.052093,126.3740724,220.2709554
2073,10832,"BUFFALO NIAGARA INTERNATIONAL, NY US",10,3,28,5,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,662,194.8357356,217.5665714,161.4551262,281.5824654
2074,10833,"BUFFALO NIAGARA INTERNATIONAL, NY US",11,3,28,5.9,5.7,135.2657614,90.148025,151.2601787,105.6062074,13.36658967,807.8185209,628,184.9172376,206.4909153,153.2805836,267.293654
2075,10834,"BUFFALO NIAGARA INTERNATIONAL, NY US",12,3,28,6.6,5.9,148.3021124,95.14606167,161.0397255,110.7701392,14.08349261,855.3679528,705,205.1074125,229.0366106,169.8930701,296.3517445
2076,10835,"BUFFALO NIAGARA INTERNATIONAL, NY US",13,3,28,6.9,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,645,188.7834375,210.8081719,156.4575795,272.8537514
2077,10836,"BUFFALO NIAGARA INTERNATIONAL, NY US",14,3,28,7.1,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,561,165.7204659,185.0545203,137.4483257,239.6272703
2078,10837,"BUFFALO NIAGARA INTERNATIONAL, NY US",15,3,28,7.2,6.2,167.4697686,102.5490986,174.2230708,118.0227895,15.11947082,916.7104506,481,143.3826849,160.1106648,119.0062197,207.4142632
2079,10838,"BUFFALO NIAGARA INTERNATIONAL, NY US",16,3,28,6.9,6.1,161.158626,100.0784292,170.0610083,115.6649843,14.78071815,897.7394298,371,112.1551179,125.2398817,93.1774233,162.333036
2080,10839,"BUFFALO NIAGARA INTERNATIONAL, NY US",17,3,28,6.5,5.8,141.7963738,92.66103118,156.2307373,108.224217,13.7270137,832.1766794,108,33.6964536,37.62770652,28.05621165,48.83512275
2081,10840,"BUFFALO NIAGARA INTERNATIONAL, NY US",18,3,28,5.6,5.5,122.2102089,84.99428752,140.955951,100.1345012,12.63761635,756.2032684,44,13.8733584,15.49191688,11.55712085,20.11226415
2082,10841,"BUFFALO NIAGARA INTERNATIONAL, NY US",19,3,28,4.6,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,1,0.3179829,0.355080905,0.264983678,0.461073084
2083,10842,"BUFFALO NIAGARA INTERNATIONAL, NY US",20,3,28,4.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,0,0,0,0,0
2084,10843,"BUFFALO NIAGARA INTERNATIONAL, NY US",21,3,28,3.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
2085,10844,"BUFFALO NIAGARA INTERNATIONAL, NY US",22,3,28,3.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
2086,10845,"BUFFALO NIAGARA INTERNATIONAL, NY US",23,3,28,3.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
2087,10846,"BUFFALO NIAGARA INTERNATIONAL, NY US",24,3,29,2.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
2088,10847,"BUFFALO NIAGARA INTERNATIONAL, NY US",1,3,29,2.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2089,10848,"BUFFALO NIAGARA INTERNATIONAL, NY US",2,3,29,2.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2090,10849,"BUFFALO NIAGARA INTERNATIONAL, NY US",3,3,29,2.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2091,10850,"BUFFALO NIAGARA INTERNATIONAL, NY US",4,3,29,2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2092,10851,"BUFFALO NIAGARA INTERNATIONAL, NY US",5,3,29,1.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2093,10852,"BUFFALO NIAGARA INTERNATIONAL, NY US",6,3,29,1.7,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
2094,10853,"BUFFALO NIAGARA INTERNATIONAL, NY US",7,3,29,2.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,9,2.8856439,3.222302355,2.404535428,4.184011884
2095,10854,"BUFFALO NIAGARA INTERNATIONAL, NY US",8,3,29,3,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,36,11.4705504,12.80878128,9.55610685,16.62954975
2096,10855,"BUFFALO NIAGARA INTERNATIONAL, NY US",9,3,29,4.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,64,20.2393344,22.60059008,16.8576256,29.3383488
