,Unnamed: 0,name,time,month,day,hourly_temperature(albany),hourly_wind_speed(albany),AWT26_Power(albany),AWP_200_Power(albany),D2CF_200_Power(albany),AN_Bonus_150/30_Power(albany),Aria_20_Power(albany),WWD-1_D64_Power(albany),solar(albany),Solar_AllMax(albany),Solar_TrinaSolar(albany),Solar_Mitsubishi(albany),Solar_FirstSolar(albany)
4143,30420,"ALBANY INTERNATIONAL AIRPORT, NY US",16,6,22,25.3,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,308,87.1603656,97.32907492,72.43709165,126.1813591
4144,30421,"ALBANY INTERNATIONAL AIRPORT, NY US",17,6,22,24.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,284,80.7740304,90.19766728,67.14458285,116.951303
4145,30422,"ALBANY INTERNATIONAL AIRPORT, NY US",18,6,22,23.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,235,67.4892975,75.36304888,56.12666195,97.74236986
4146,30423,"ALBANY INTERNATIONAL AIRPORT, NY US",19,6,22,22.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,108,31.6367856,35.32774392,26.33982165,45.84860415
4147,30424,"ALBANY INTERNATIONAL AIRPORT, NY US",20,6,22,21.2,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,11,3.2803089,3.663011605,2.733340053,4.756191309
4148,30425,"ALBANY INTERNATIONAL AIRPORT, NY US",21,6,22,20.1,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4149,30426,"ALBANY INTERNATIONAL AIRPORT, NY US",22,6,22,19.3,2.6,-0.526631501,-1.268426854,5.605498545,8.869036789,2.880077908,52.2748634,0,0,0,0,0
4150,30427,"ALBANY INTERNATIONAL AIRPORT, NY US",23,6,22,18.6,2.5,-1.751274763,-2.309282333,-0.52883301,7.944780719,2.579578207,21.94091416,0,0,0,0,0
4151,30428,"ALBANY INTERNATIONAL AIRPORT, NY US",24,6,23,17.8,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4152,30429,"ALBANY INTERNATIONAL AIRPORT, NY US",1,6,23,17.4,2.2,-4.438934347,-3.628819703,-20.41424494,7.101861174,1.707810921,-78.03518611,0,0,0,0,0
4153,30430,"ALBANY INTERNATIONAL AIRPORT, NY US",2,6,23,16.9,2.1,-5.032488686,-3.49000131,-27.37356688,7.425412082,1.430991375,-113.687704,0,0,0,0,0
4154,30431,"ALBANY INTERNATIONAL AIRPORT, NY US",3,6,23,16.6,2.1,-5.032488686,-3.49000131,-27.37356688,7.425412082,1.430991375,-113.687704,0,0,0,0,0
4155,30432,"ALBANY INTERNATIONAL AIRPORT, NY US",4,6,23,16.2,2.1,-5.032488686,-3.49000131,-27.37356688,7.425412082,1.430991375,-113.687704,0,0,0,0,0
4156,30433,"ALBANY INTERNATIONAL AIRPORT, NY US",5,6,23,16.1,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,10,3.04212,3.397034,2.534892813,4.410861938
4157,30434,"ALBANY INTERNATIONAL AIRPORT, NY US",6,6,23,17.2,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,144,42.9439104,47.95403328,35.7436296,62.2246968
4158,30435,"ALBANY INTERNATIONAL AIRPORT, NY US",7,6,23,18.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,321,93.2466159,104.1253878,77.49202518,134.9890817
4159,30436,"ALBANY INTERNATIONAL AIRPORT, NY US",8,6,23,19.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,504,142.4019744,159.0155381,118.1420226,205.9441902
4160,30437,"ALBANY INTERNATIONAL AIRPORT, NY US",9,6,23,21.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,697,191.1510651,213.4520227,158.2860187,276.1388257
4161,30438,"ALBANY INTERNATIONAL AIRPORT, NY US",10,6,23,22.3,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,830,222.58608,248.554456,184.0610853,321.2889174
4162,30439,"ALBANY INTERNATIONAL AIRPORT, NY US",11,6,23,23.4,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,926,244.0189644,272.4878436,201.5725539,352.0091133
4163,30440,"ALBANY INTERNATIONAL AIRPORT, NY US",12,6,23,24.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,993,258.4100781,288.5579205,213.2987615,372.6035731
4164,30441,"ALBANY INTERNATIONAL AIRPORT, NY US",13,6,23,24.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,990,257.03865,287.0264925,212.1682303,370.6276179
4165,30442,"ALBANY INTERNATIONAL AIRPORT, NY US",14,6,23,25.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,904,237.0157824,264.6676237,195.8199826,341.9398758
4166,30443,"ALBANY INTERNATIONAL AIRPORT, NY US",15,6,23,25.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,773,206.0429181,230.0812585,170.4644264,297.4950963
4167,30444,"ALBANY INTERNATIONAL AIRPORT, NY US",16,6,23,25.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,645,174.9733425,195.3868991,144.949167,252.8291136
4168,30445,"ALBANY INTERNATIONAL AIRPORT, NY US",17,6,23,24.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,497,137.6388321,153.6966958,114.187255,199.0524931
4169,30446,"ALBANY INTERNATIONAL AIRPORT, NY US",18,6,23,23.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,298,84.9232056,94.83091292,70.58534721,122.9503281
4170,30447,"ALBANY INTERNATIONAL AIRPORT, NY US",19,6,23,22.8,3.6,22.50370335,23.18107967,52.77584246,33.68057482,6.010685865,284.7621852,117,34.2362241,38.23045025,28.50182485,49.61349571
4171,30448,"ALBANY INTERNATIONAL AIRPORT, NY US",20,6,23,21.2,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,9,2.6845209,2.997715005,2.236932928,3.892383534
4172,30449,"ALBANY INTERNATIONAL AIRPORT, NY US",21,6,23,20.1,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4173,30450,"ALBANY INTERNATIONAL AIRPORT, NY US",22,6,23,19.3,2.5,-1.751274763,-2.309282333,-0.52883301,7.944780719,2.579578207,21.94091416,0,0,0,0,0
4174,30451,"ALBANY INTERNATIONAL AIRPORT, NY US",23,6,23,18.6,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4175,30452,"ALBANY INTERNATIONAL AIRPORT, NY US",24,6,24,17.8,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4176,30453,"ALBANY INTERNATIONAL AIRPORT, NY US",1,6,24,17.4,2.2,-4.438934347,-3.628819703,-20.41424494,7.101861174,1.707810921,-78.03518611,0,0,0,0,0
4177,30454,"ALBANY INTERNATIONAL AIRPORT, NY US",2,6,24,16.9,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4178,30455,"ALBANY INTERNATIONAL AIRPORT, NY US",3,6,24,16.6,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4179,30456,"ALBANY INTERNATIONAL AIRPORT, NY US",4,6,24,16.1,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4180,30457,"ALBANY INTERNATIONAL AIRPORT, NY US",5,6,24,16.1,1.9,-5.815312683,-2.444429234,-41.3225379,8.8363947,0.906704049,-186.3198018,12,3.6497016,4.07550012,3.04111965,5.29176195
4181,30458,"ALBANY INTERNATIONAL AIRPORT, NY US",6,6,24,17.2,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,126,37.6555284,42.04867338,31.34671391,54.56684914
4182,30459,"ALBANY INTERNATIONAL AIRPORT, NY US",7,6,24,18.5,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,329,95.4781359,106.6172518,79.34085143,138.2137585
4183,30460,"ALBANY INTERNATIONAL AIRPORT, NY US",8,6,24,19.8,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,531,149.5274229,166.9722889,124.0219978,216.2168297
4184,30461,"ALBANY INTERNATIONAL AIRPORT, NY US",9,6,24,21.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,706,193.3962744,215.9591731,160.1308649,279.367602
4185,30462,"ALBANY INTERNATIONAL AIRPORT, NY US",10,6,24,22.3,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,788,212.4843576,237.2741993,175.7837797,306.7855291
4186,30463,"ALBANY INTERNATIONAL AIRPORT, NY US",11,6,24,23.4,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,882,233.7862716,261.0613366,193.2101317,337.3404087
4187,30464,"ALBANY INTERNATIONAL AIRPORT, NY US",12,6,24,24.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,851,225.6987309,252.0302495,186.5818218,325.7274011
4188,30465,"ALBANY INTERNATIONAL AIRPORT, NY US",13,6,24,24.8,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,876,230.9454864,257.8891265,190.8646649,333.2436386
4189,30466,"ALBANY INTERNATIONAL AIRPORT, NY US",14,6,24,25.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,799,212.4310089,237.2146266,175.7031537,306.6711538
4190,30467,"ALBANY INTERNATIONAL AIRPORT, NY US",15,6,24,25.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,479,132.6202989,148.0926671,110.0415427,191.8128751
4191,30468,"ALBANY INTERNATIONAL AIRPORT, NY US",16,6,24,25.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,268,76.2484656,85.14411992,63.39157765,110.4079634
4192,30469,"ALBANY INTERNATIONAL AIRPORT, NY US",17,6,24,24.8,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,151,43.6516689,48.7443636,36.32914993,63.24656753
4193,30470,"ALBANY INTERNATIONAL AIRPORT, NY US",18,6,24,23.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,99,28.9042479,32.27641016,24.0665668,41.89037521
4194,30471,"ALBANY INTERNATIONAL AIRPORT, NY US",19,6,24,22.8,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,48,14.1618816,15.81410112,11.7967944,20.5298424
4195,30472,"ALBANY INTERNATIONAL AIRPORT, NY US",20,6,24,21.2,3,6.213022523,5.782390015,27.21716723,15.73193802,4.110739929,157.9052116,6,1.7903124,1.99918218,1.491852413,2.595876638
4196,30473,"ALBANY INTERNATIONAL AIRPORT, NY US",21,6,24,20.2,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4197,30474,"ALBANY INTERNATIONAL AIRPORT, NY US",22,6,24,19.3,2.6,-0.526631501,-1.268426854,5.605498545,8.869036789,2.880077908,52.2748634,0,0,0,0,0
4198,30475,"ALBANY INTERNATIONAL AIRPORT, NY US",23,6,24,18.6,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4199,30476,"ALBANY INTERNATIONAL AIRPORT, NY US",24,6,25,17.8,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4200,30477,"ALBANY INTERNATIONAL AIRPORT, NY US",1,6,25,17.4,2.2,-4.438934347,-3.628819703,-20.41424494,7.101861174,1.707810921,-78.03518611,0,0,0,0,0
4201,30478,"ALBANY INTERNATIONAL AIRPORT, NY US",2,6,25,16.9,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4202,30479,"ALBANY INTERNATIONAL AIRPORT, NY US",3,6,25,16.5,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4203,30480,"ALBANY INTERNATIONAL AIRPORT, NY US",4,6,25,16.1,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4204,30481,"ALBANY INTERNATIONAL AIRPORT, NY US",5,6,25,16,1.8,-6.021441261,-1.59195324,-48.09747759,9.850596353,0.662670705,-222.2326769,3,0.9137241,1.020325245,0.761418103,1.324880859
4205,30482,"ALBANY INTERNATIONAL AIRPORT, NY US",6,6,25,17.2,2.3,-3.699587365,-3.485520437,-13.57977506,7.069469056,1.992372202,-43.36961209,40,12.07488,13.483616,10.059085,17.505183
4206,30483,"ALBANY INTERNATIONAL AIRPORT, NY US",7,6,25,18.6,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,109,32.4615189,36.24869611,27.0266498,47.04400726
4207,30484,"ALBANY INTERNATIONAL AIRPORT, NY US",8,6,25,19.8,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,114,33.7705164,37.71040998,28.11517091,48.93968914
4208,30485,"ALBANY INTERNATIONAL AIRPORT, NY US",9,6,25,21.2,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,238,69.0776436,77.13670202,57.44734371,100.0424625
4209,30486,"ALBANY INTERNATIONAL AIRPORT, NY US",10,6,25,22.4,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,257,74.0600241,82.70036024,61.57984148,107.2469698
4210,30487,"ALBANY INTERNATIONAL AIRPORT, NY US",11,6,25,23.5,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,158,45.8767536,51.22904152,38.17890571,66.46835344
4211,30488,"ALBANY INTERNATIONAL AIRPORT, NY US",12,6,25,24.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,272,77.6347296,86.69211472,64.5423224,112.4134656
4212,30489,"ALBANY INTERNATIONAL AIRPORT, NY US",13,6,25,24.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,214,61.3656984,68.52502988,51.04319841,88.88314654
4213,30490,"ALBANY INTERNATIONAL AIRPORT, NY US",14,6,25,25.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,459,127.4588379,142.3290357,105.7791936,184.3685396
4214,30491,"ALBANY INTERNATIONAL AIRPORT, NY US",15,6,25,25.5,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,714,191.7115704,214.0779203,158.7034084,276.9006909
4215,30492,"ALBANY INTERNATIONAL AIRPORT, NY US",16,6,25,25.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,657,177.8750631,198.6271538,147.3348965,257.0034758
4216,30493,"ALBANY INTERNATIONAL AIRPORT, NY US",17,6,25,24.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,423,118.1945331,131.9838953,98.12472573,171.0026317
4217,30494,"ALBANY INTERNATIONAL AIRPORT, NY US",18,6,25,24,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,230,66.06681,73.7746045,54.94607281,95.68469344
4218,30495,"ALBANY INTERNATIONAL AIRPORT, NY US",19,6,25,22.9,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,66,19.4231664,21.68920248,16.17694691,28.15435384
4219,30496,"ALBANY INTERNATIONAL AIRPORT, NY US",20,6,25,21.3,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,13,3.8742951,4.326296195,3.228229103,5.617369509
4220,30497,"ALBANY INTERNATIONAL AIRPORT, NY US",21,6,25,20.2,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4221,30498,"ALBANY INTERNATIONAL AIRPORT, NY US",22,6,25,19.4,2.6,-0.526631501,-1.268426854,5.605498545,8.869036789,2.880077908,52.2748634,0,0,0,0,0
4222,30499,"ALBANY INTERNATIONAL AIRPORT, NY US",23,6,25,18.7,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4223,30500,"ALBANY INTERNATIONAL AIRPORT, NY US",24,6,26,17.8,2.3,-3.699587365,-3.485520437,-13.57977506,7.069469056,1.992372202,-43.36961209,0,0,0,0,0
4224,30501,"ALBANY INTERNATIONAL AIRPORT, NY US",1,6,26,17.5,2.1,-5.032488686,-3.49000131,-27.37356688,7.425412082,1.430991375,-113.687704,0,0,0,0,0
4225,30502,"ALBANY INTERNATIONAL AIRPORT, NY US",2,6,26,16.9,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4226,30503,"ALBANY INTERNATIONAL AIRPORT, NY US",3,6,26,16.6,1.9,-5.815312683,-2.444429234,-41.3225379,8.8363947,0.906704049,-186.3198018,0,0,0,0,0
4227,30504,"ALBANY INTERNATIONAL AIRPORT, NY US",4,6,26,16.2,1.9,-5.815312683,-2.444429234,-41.3225379,8.8363947,0.906704049,-186.3198018,0,0,0,0,0
4228,30505,"ALBANY INTERNATIONAL AIRPORT, NY US",5,6,26,16.1,1.8,-6.021441261,-1.59195324,-48.09747759,9.850596353,0.662670705,-222.2326769,9,2.7382239,3.057683355,2.281685428,3.970252884
4229,30506,"ALBANY INTERNATIONAL AIRPORT, NY US",6,6,26,17.2,2.3,-3.699587365,-3.485520437,-13.57977506,7.069469056,1.992372202,-43.36961209,126,37.6555284,42.04867338,31.34671391,54.56684914
4230,30507,"ALBANY INTERNATIONAL AIRPORT, NY US",7,6,26,18.6,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,338,97.9436796,109.3704422,81.38303371,141.7760667
4231,30508,"ALBANY INTERNATIONAL AIRPORT, NY US",8,6,26,19.9,3.2,10.77878921,10.84094777,36.41748661,20.87016737,4.737567855,202.8628259,522,147.0968856,164.2581889,122.0161852,212.7126477
4232,30509,"ALBANY INTERNATIONAL AIRPORT, NY US",9,6,26,21.2,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,687,188.5693401,210.5690964,156.163256,272.4246739
4233,30510,"ALBANY INTERNATIONAL AIRPORT, NY US",10,6,26,22.4,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,823,220.8147681,246.576491,182.6089657,318.7450529
4234,30511,"ALBANY INTERNATIONAL AIRPORT, NY US",11,6,26,23.6,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,937,246.3366441,275.0759192,203.4614947,355.3262909
4235,30512,"ALBANY INTERNATIONAL AIRPORT, NY US",12,6,26,24.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,960,250.70976,279.959232,207.01536,361.574784
4236,30513,"ALBANY INTERNATIONAL AIRPORT, NY US",13,6,26,25,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,937,244.8018381,273.3620525,202.1824897,353.1008222
4237,30514,"ALBANY INTERNATIONAL AIRPORT, NY US",14,6,26,25.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,869,228.8051799,255.4991176,189.1063841,330.1660976
4238,30515,"ALBANY INTERNATIONAL AIRPORT, NY US",15,6,26,25.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,787,209.2037241,233.6108252,173.0531816,302.0319506
4239,30516,"ALBANY INTERNATIONAL AIRPORT, NY US",16,6,26,25.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,665,179.8542375,200.8372319,148.9622963,259.850851
4240,30517,"ALBANY INTERNATIONAL AIRPORT, NY US",17,6,26,24.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,464,128.9829984,144.0310149,107.0397656,186.5687856
4241,30518,"ALBANY INTERNATIONAL AIRPORT, NY US",18,6,26,24.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,143,41.4962691,46.33750049,34.53785648,60.12622553
4242,30519,"ALBANY INTERNATIONAL AIRPORT, NY US",19,6,26,23,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,15,4.4394525,4.957388625,3.699077578,6.436728984
4243,30520,"ALBANY INTERNATIONAL AIRPORT, NY US",20,6,26,21.3,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,7,2.0876331,2.331190295,1.739592728,3.026964084
4244,30521,"ALBANY INTERNATIONAL AIRPORT, NY US",21,6,26,20.3,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4245,30522,"ALBANY INTERNATIONAL AIRPORT, NY US",22,6,26,19.4,2.6,-0.526631501,-1.268426854,5.605498545,8.869036789,2.880077908,52.2748634,0,0,0,0,0
4246,30523,"ALBANY INTERNATIONAL AIRPORT, NY US",23,6,26,18.7,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4247,30524,"ALBANY INTERNATIONAL AIRPORT, NY US",24,6,27,17.8,2.3,-3.699587365,-3.485520437,-13.57977506,7.069469056,1.992372202,-43.36961209,0,0,0,0,0
4248,30525,"ALBANY INTERNATIONAL AIRPORT, NY US",1,6,27,17.5,2.1,-5.032488686,-3.49000131,-27.37356688,7.425412082,1.430991375,-113.687704,0,0,0,0,0
4249,30526,"ALBANY INTERNATIONAL AIRPORT, NY US",2,6,27,17,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4250,30527,"ALBANY INTERNATIONAL AIRPORT, NY US",3,6,27,16.6,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4251,30528,"ALBANY INTERNATIONAL AIRPORT, NY US",4,6,27,16.2,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4252,30529,"ALBANY INTERNATIONAL AIRPORT, NY US",5,6,27,16.1,1.9,-5.815312683,-2.444429234,-41.3225379,8.8363947,0.906704049,-186.3198018,9,2.7382239,3.057683355,2.281685428,3.970252884
4253,30530,"ALBANY INTERNATIONAL AIRPORT, NY US",6,6,27,17.2,2.3,-3.699587365,-3.485520437,-13.57977506,7.069469056,1.992372202,-43.36961209,124,37.0665264,41.39095448,30.85691485,53.71385655
4254,30531,"ALBANY INTERNATIONAL AIRPORT, NY US",7,6,27,18.7,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,325,94.2868875,105.2870244,78.35356445,136.4919959
4255,30532,"ALBANY INTERNATIONAL AIRPORT, NY US",8,6,27,19.9,3.3,13.38001652,13.68407568,40.70739672,23.79423493,5.053304334,224.0120587,508,143.4013896,160.1315517,118.9664817,207.384758
4256,30533,"ALBANY INTERNATIONAL AIRPORT, NY US",9,6,27,21.3,3.4,16.1991748,16.70502795,44.83807174,26.9216669,5.370642266,244.565063,696,190.7383824,212.9911937,157.9450026,275.5433898
4257,30534,"ALBANY INTERNATIONAL AIRPORT, NY US",10,6,27,22.5,3.7,25.99306584,26.58601174,56.66018179,37.25828755,6.333785767,304.8257352,825,221.1969375,247.0032469,182.9206113,319.292209
4258,30535,"ALBANY INTERNATIONAL AIRPORT, NY US",11,6,27,23.6,3.9,33.64856969,33.60712409,64.44172817,44.67848638,6.987302854,345.8103039,936,246.1065984,274.8190349,203.2736706,354.9966966
4259,30536,"ALBANY INTERNATIONAL AIRPORT, NY US",12,6,27,24.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,980,255.24492,285.023494,210.7142713,368.0684858
4260,30537,"ALBANY INTERNATIONAL AIRPORT, NY US",13,6,27,25,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,1002,259.4977596,289.7724982,214.1679622,374.1426354
4261,30538,"ALBANY INTERNATIONAL AIRPORT, NY US",14,6,27,25.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,888,233.1117216,260.3080891,192.6260034,336.3397902
4262,30539,"ALBANY INTERNATIONAL AIRPORT, NY US",15,6,27,25.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,786,208.9654884,233.3447954,172.8579109,301.6898445
4263,30540,"ALBANY INTERNATIONAL AIRPORT, NY US",16,6,27,25.3,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,473,131.1140391,146.410677,108.7981607,189.6409114
4264,30541,"ALBANY INTERNATIONAL AIRPORT, NY US",17,6,27,25,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,468,129.9744576,145.1381443,107.8582577,187.9984958
4265,30542,"ALBANY INTERNATIONAL AIRPORT, NY US",18,6,27,24.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,300,85.4019,95.365455,70.98178125,123.6418988
4266,30543,"ALBANY INTERNATIONAL AIRPORT, NY US",19,6,27,23.1,3.5,19.23958318,19.87906742,48.84790505,30.22607446,5.689709663,264.7432082,119,34.7713359,38.82799175,28.94677343,50.38840688
4267,30544,"ALBANY INTERNATIONAL AIRPORT, NY US",20,6,27,21.4,2.9,4.238248498,3.610209921,22.24510565,13.56304979,3.799792929,133.6934106,9,2.6824149,2.995363305,2.235177928,3.889329834
4268,30545,"ALBANY INTERNATIONAL AIRPORT, NY US",21,6,27,20.4,2.7,0.875085223,0.071111728,11.44853954,10.11848055,3.184026907,80.9843584,0,0,0,0,0
4269,30546,"ALBANY INTERNATIONAL AIRPORT, NY US",22,6,27,19.6,2.6,-0.526631501,-1.268426854,5.605498545,8.869036789,2.880077908,52.2748634,0,0,0,0,0
4270,30547,"ALBANY INTERNATIONAL AIRPORT, NY US",23,6,27,18.8,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4271,30548,"ALBANY INTERNATIONAL AIRPORT, NY US",24,6,28,18,2.4,-2.806346572,-3.04787594,-6.935071426,7.346608412,2.283347261,-9.978535293,0,0,0,0,0
4272,30549,"ALBANY INTERNATIONAL AIRPORT, NY US",1,6,28,17.7,2.2,-4.438934347,-3.628819703,-20.41424494,7.101861174,1.707810921,-78.03518611,0,0,0,0,0
4273,30550,"ALBANY INTERNATIONAL AIRPORT, NY US",2,6,28,17.1,2.1,-5.032488686,-3.49000131,-27.37356688,7.425412082,1.430991375,-113.687704,0,0,0,0,0
4274,30551,"ALBANY INTERNATIONAL AIRPORT, NY US",3,6,28,16.7,2.1,-5.032488686,-3.49000131,-27.37356688,7.425412082,1.430991375,-113.687704,0,0,0,0,0
4275,30552,"ALBANY INTERNATIONAL AIRPORT, NY US",4,6,28,16.3,2,-5.488492038,-3.087165108,-34.37596427,8.014564245,1.163406496,-149.943608,0,0,0,0,0
4276,30553,"ALBANY INTERNATIONAL AIRPORT, NY US",5,6,28,16.2,1.9,-5.815312683,-2.444429234,-41.3225379,8.8363947,0.906704049,-186.3198018,11,3.3446589,3.734869105,2.786965053,4.849498809
