,Unnamed: 0,name,time,month,day,hourly_temperature(binghamton),hourly_wind_speed(binghamton),AWT26_Power(binghamton),AWP_200_Power(binghamton),D2CF_200_Power(binghamton),AN_Bonus_150/30_Power(binghamton),Aria_20_Power(binghamton),WWD-1_D64_Power(binghamton),solar(binghamton),Solar_AllMax(binghamton),Solar_TrinaSolar(binghamton),Solar_Mitsubishi(binghamton),Solar_FirstSolar(binghamton)
1148,44943,"BINGHAMTON GREATER AP, NY US",21,2,17,-3.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
1149,44944,"BINGHAMTON GREATER AP, NY US",22,2,17,-3.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1150,44945,"BINGHAMTON GREATER AP, NY US",23,2,17,-3.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1151,44946,"BINGHAMTON GREATER AP, NY US",24,2,18,-3.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1152,44947,"BINGHAMTON GREATER AP, NY US",1,2,18,-4.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1153,44948,"BINGHAMTON GREATER AP, NY US",2,2,18,-4.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1154,44949,"BINGHAMTON GREATER AP, NY US",3,2,18,-4.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1155,44950,"BINGHAMTON GREATER AP, NY US",4,2,18,-4.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1156,44951,"BINGHAMTON GREATER AP, NY US",5,2,18,-4.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1157,44952,"BINGHAMTON GREATER AP, NY US",6,2,18,-5.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1158,44953,"BINGHAMTON GREATER AP, NY US",7,2,18,-5.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1159,44954,"BINGHAMTON GREATER AP, NY US",8,2,18,-4.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,5,1.6447875,1.836679375,1.370604453,2.384888859
1160,44955,"BINGHAMTON GREATER AP, NY US",9,2,18,-4.2,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,13,4.2621501,4.759400945,3.551441603,6.179759259
1161,44956,"BINGHAMTON GREATER AP, NY US",10,2,18,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,38,12.3807876,13.82521282,10.31433121,17.94907984
1162,44957,"BINGHAMTON GREATER AP, NY US",11,2,18,-2.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,41,13.3107279,14.86364616,11.08879043,19.29699068
1163,44958,"BINGHAMTON GREATER AP, NY US",12,2,18,-1.7,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,38,12.3140976,13.75074232,10.25875621,17.85237934
1164,44959,"BINGHAMTON GREATER AP, NY US",13,2,18,-1.1,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,34,10.9987824,12.28197368,9.163256913,15.94578304
1165,44960,"BINGHAMTON GREATER AP, NY US",14,2,18,-0.7,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,21,6.7931199,7.585650555,5.660019553,9.849088659
1166,44961,"BINGHAMTON GREATER AP, NY US",15,2,18,-0.6,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,33,10.6571421,11.90047534,8.878695478,15.45054668
1167,44962,"BINGHAMTON GREATER AP, NY US",16,2,18,-0.7,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,74,23.7999984,26.57666488,19.82198641,34.49838514
1168,44963,"BINGHAMTON GREATER AP, NY US",17,2,18,-1.2,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,30,9.71253,10.8456585,8.091910313,14.08125994
1169,44964,"BINGHAMTON GREATER AP, NY US",18,2,18,-1.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,4,1.3019304,1.45382228,1.08490885,1.88776515
1170,44965,"BINGHAMTON GREATER AP, NY US",19,2,18,-2.4,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
1171,44966,"BINGHAMTON GREATER AP, NY US",20,2,18,-2.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
1172,44967,"BINGHAMTON GREATER AP, NY US",21,2,18,-3.2,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,0,0,0,0,0
1173,44968,"BINGHAMTON GREATER AP, NY US",22,2,18,-3.5,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1174,44969,"BINGHAMTON GREATER AP, NY US",23,2,18,-3.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1175,44970,"BINGHAMTON GREATER AP, NY US",24,2,19,-3.7,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1176,44971,"BINGHAMTON GREATER AP, NY US",1,2,19,-4.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1177,44972,"BINGHAMTON GREATER AP, NY US",2,2,19,-4.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1178,44973,"BINGHAMTON GREATER AP, NY US",3,2,19,-4.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1179,44974,"BINGHAMTON GREATER AP, NY US",4,2,19,-4.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1180,44975,"BINGHAMTON GREATER AP, NY US",5,2,19,-5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1181,44976,"BINGHAMTON GREATER AP, NY US",6,2,19,-5.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1182,44977,"BINGHAMTON GREATER AP, NY US",7,2,19,-5.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,1,0.3294489,0.367884605,0.274538678,0.477698784
1183,44978,"BINGHAMTON GREATER AP, NY US",8,2,19,-4.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,22,7.2239376,8.06673032,6.018945213,10.47368314
1184,44979,"BINGHAMTON GREATER AP, NY US",9,2,19,-4.1,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,70,22.8018,25.46201,18.99134781,33.05221894
1185,44980,"BINGHAMTON GREATER AP, NY US",10,2,19,-3.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,108,34.9221456,38.99639592,29.07762165,50.61237615
1186,44981,"BINGHAMTON GREATER AP, NY US",11,2,19,-2.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,148,47.4926376,53.03344532,39.53181565,68.81787435
1187,44982,"BINGHAMTON GREATER AP, NY US",12,2,19,-1.6,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,396,123.3034704,137.6888753,102.4279889,178.4574842
1188,44983,"BINGHAMTON GREATER AP, NY US",13,2,19,-1,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,635,191.9487525,214.3427736,159.121862,277.4706021
1189,44984,"BINGHAMTON GREATER AP, NY US",14,2,19,-0.7,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,593,179.9189871,200.9095356,149.2039165,260.1368156
1190,44985,"BINGHAMTON GREATER AP, NY US",15,2,19,-0.5,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,472,145.1012016,162.0296751,120.4560874,209.924301
1191,44986,"BINGHAMTON GREATER AP, NY US",16,2,19,-0.6,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,326,101.9269644,113.8184436,84.71894641,147.5687268
1192,44987,"BINGHAMTON GREATER AP, NY US",17,2,19,-1.1,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,150,47.9133,53.503185,39.88113281,69.42657094
1193,44988,"BINGHAMTON GREATER AP, NY US",18,2,19,-1.8,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,11,3.5763189,3.993556105,2.980015053,5.185405809
1194,44989,"BINGHAMTON GREATER AP, NY US",19,2,19,-2.3,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
1195,44990,"BINGHAMTON GREATER AP, NY US",20,2,19,-2.7,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
1196,44991,"BINGHAMTON GREATER AP, NY US",21,2,19,-3.1,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
1197,44992,"BINGHAMTON GREATER AP, NY US",22,2,19,-3.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1198,44993,"BINGHAMTON GREATER AP, NY US",23,2,19,-3.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1199,44994,"BINGHAMTON GREATER AP, NY US",24,2,20,-3.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1200,44995,"BINGHAMTON GREATER AP, NY US",1,2,20,-4.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1201,44996,"BINGHAMTON GREATER AP, NY US",2,2,20,-4.3,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1202,44997,"BINGHAMTON GREATER AP, NY US",3,2,20,-4.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1203,44998,"BINGHAMTON GREATER AP, NY US",4,2,20,-4.7,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1204,44999,"BINGHAMTON GREATER AP, NY US",5,2,20,-4.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1205,45000,"BINGHAMTON GREATER AP, NY US",6,2,20,-5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1206,45001,"BINGHAMTON GREATER AP, NY US",7,2,20,-5.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,2,0.6585936,0.73542952,0.548819713,0.954952237
1207,45002,"BINGHAMTON GREATER AP, NY US",8,2,20,-4.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,47,15.3862161,17.18127465,12.81726998,22.30532888
1208,45003,"BINGHAMTON GREATER AP, NY US",9,2,20,-3.9,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,102,33.0870456,36.94720092,27.55098221,47.95415314
1209,45004,"BINGHAMTON GREATER AP, NY US",10,2,20,-3,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,159,51.0913269,57.0519817,42.52372668,74.02881248
1210,45005,"BINGHAMTON GREATER AP, NY US",11,2,20,-2.1,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,198,63.1436256,70.51038192,52.53846221,91.47512014
1211,45006,"BINGHAMTON GREATER AP, NY US",12,2,20,-1.4,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,193,61.4248941,68.59113175,51.11023648,88.98710528
1212,45007,"BINGHAMTON GREATER AP, NY US",13,2,20,-0.8,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,208,65.9433216,73.63670912,54.8631304,95.5260696
1213,45008,"BINGHAMTON GREATER AP, NY US",14,2,20,-0.4,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,179,56.8477329,63.4799684,47.3067258,82.36126576
1214,45009,"BINGHAMTON GREATER AP, NY US",15,2,20,-0.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,156,49.6327104,55.42319328,41.31017085,71.91582255
1215,45010,"BINGHAMTON GREATER AP, NY US",16,2,20,-0.3,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,90,28.85328,32.219496,24.02761781,41.82007894
1216,45011,"BINGHAMTON GREATER AP, NY US",17,2,20,-0.8,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,37,11.9523801,13.34682445,9.957480353,17.32804801
1217,45012,"BINGHAMTON GREATER AP, NY US",18,2,20,-1.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,3,0.9755001,1.089308445,0.812898103,1.414456059
1218,45013,"BINGHAMTON GREATER AP, NY US",19,2,20,-2.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1219,45014,"BINGHAMTON GREATER AP, NY US",20,2,20,-2.5,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1220,45015,"BINGHAMTON GREATER AP, NY US",21,2,20,-2.9,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
1221,45016,"BINGHAMTON GREATER AP, NY US",22,2,20,-3.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1222,45017,"BINGHAMTON GREATER AP, NY US",23,2,20,-3.4,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1223,45018,"BINGHAMTON GREATER AP, NY US",24,2,21,-3.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1224,45019,"BINGHAMTON GREATER AP, NY US",1,2,21,-3.9,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1225,45020,"BINGHAMTON GREATER AP, NY US",2,2,21,-4.1,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1226,45021,"BINGHAMTON GREATER AP, NY US",3,2,21,-4.3,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1227,45022,"BINGHAMTON GREATER AP, NY US",4,2,21,-4.6,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1228,45023,"BINGHAMTON GREATER AP, NY US",5,2,21,-4.7,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1229,45024,"BINGHAMTON GREATER AP, NY US",6,2,21,-4.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1230,45025,"BINGHAMTON GREATER AP, NY US",7,2,21,-4.9,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,1,0.3290979,0.367492655,0.274246178,0.477189834
1231,45026,"BINGHAMTON GREATER AP, NY US",8,2,21,-4.6,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,49,16.0260429,17.89574791,13.35006118,23.23267058
1232,45027,"BINGHAMTON GREATER AP, NY US",9,2,21,-3.7,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,153,49.3208811,55.0749839,41.05223373,71.46563588
1233,45028,"BINGHAMTON GREATER AP, NY US",10,2,21,-2.8,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,343,107.9203881,120.5111,89.68990273,156.2350733
1234,45029,"BINGHAMTON GREATER AP, NY US",11,2,21,-1.9,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,546,167.3262864,186.8476865,138.8209129,241.990923
1235,45030,"BINGHAMTON GREATER AP, NY US",12,2,21,-1.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,665,200.4725625,223.8610281,166.1442338,289.7474222
1236,45031,"BINGHAMTON GREATER AP, NY US",13,2,21,-0.6,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,668,200.8376736,224.2687355,166.4402077,290.2683529
1237,45032,"BINGHAMTON GREATER AP, NY US",14,2,21,-0.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,587,177.8787861,198.6313111,147.5184179,257.1935382
1238,45033,"BINGHAMTON GREATER AP, NY US",15,2,21,0,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,496,151.7712384,169.4778829,125.9663176,219.546588
1239,45034,"BINGHAMTON GREATER AP, NY US",16,2,21,-0.1,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,338,105.3387816,117.6283061,87.54561871,152.4989646
1240,45035,"BINGHAMTON GREATER AP, NY US",17,2,21,-0.6,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,153,48.7659501,54.45531095,40.58979123,70.66098593
1241,45036,"BINGHAMTON GREATER AP, NY US",18,2,21,-1.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,16,5.1916224,5.79731168,4.3258216,7.5273096
1242,45037,"BINGHAMTON GREATER AP, NY US",19,2,21,-1.9,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1243,45038,"BINGHAMTON GREATER AP, NY US",20,2,21,-2.3,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1244,45039,"BINGHAMTON GREATER AP, NY US",21,2,21,-2.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1245,45040,"BINGHAMTON GREATER AP, NY US",22,2,21,-3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1246,45041,"BINGHAMTON GREATER AP, NY US",23,2,21,-3.3,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1247,45042,"BINGHAMTON GREATER AP, NY US",24,2,22,-3.2,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1248,45043,"BINGHAMTON GREATER AP, NY US",1,2,22,-3.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1249,45044,"BINGHAMTON GREATER AP, NY US",2,2,22,-4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1250,45045,"BINGHAMTON GREATER AP, NY US",3,2,22,-4.2,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1251,45046,"BINGHAMTON GREATER AP, NY US",4,2,22,-4.4,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1252,45047,"BINGHAMTON GREATER AP, NY US",5,2,22,-4.6,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
1253,45048,"BINGHAMTON GREATER AP, NY US",6,2,22,-4.7,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1254,45049,"BINGHAMTON GREATER AP, NY US",7,2,22,-4.8,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,3,0.9867321,1.101850845,0.822258103,1.430742459
1255,45050,"BINGHAMTON GREATER AP, NY US",8,2,22,-4.4,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,59,19.2621489,21.50939961,16.04457855,27.92273401
1256,45051,"BINGHAMTON GREATER AP, NY US",9,2,22,-3.6,4.6,67.24562421,58.21329757,94.51673223,71.05860332,9.371990891,509.6986682,122,39.4462356,44.04829642,32.84102521,57.16547824
1257,45052,"BINGHAMTON GREATER AP, NY US",10,2,22,-2.7,4.9,84.468836,67.8929954,109.3658985,81.57204502,10.44339023,590.4433487,253,80.3727111,89.7495274,66.8446406,116.404692
1258,45053,"BINGHAMTON GREATER AP, NY US",11,2,22,-1.8,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,384,119.8185984,133.7974349,99.5433216,173.4242688
1259,45054,"BINGHAMTON GREATER AP, NY US",12,2,22,-1,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,387,120.3516981,134.3927295,99.9827791,174.1923584
1260,45055,"BINGHAMTON GREATER AP, NY US",13,2,22,-0.4,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,474,145.6273044,162.6171566,120.8905864,210.6831378
1261,45056,"BINGHAMTON GREATER AP, NY US",14,2,22,0,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,469,143.9539689,160.7485986,119.5059091,208.2668001
1262,45057,"BINGHAMTON GREATER AP, NY US",15,2,22,0.2,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,362,112.3864476,125.4981998,93.38386621,162.6824538
1263,45058,"BINGHAMTON GREATER AP, NY US",16,2,22,0.1,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,236,74.3398584,83.01284188,61.83448685,107.6746843
1264,45059,"BINGHAMTON GREATER AP, NY US",17,2,22,-0.4,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,105,33.6191625,37.54139813,27.99312633,48.72440573
1265,45060,"BINGHAMTON GREATER AP, NY US",18,2,22,-1.2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,13,4.2165201,4.708447445,3.513416603,6.113595759
1266,45061,"BINGHAMTON GREATER AP, NY US",19,2,22,-1.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1267,45062,"BINGHAMTON GREATER AP, NY US",20,2,22,-2.1,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1268,45063,"BINGHAMTON GREATER AP, NY US",21,2,22,-2.6,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1269,45064,"BINGHAMTON GREATER AP, NY US",22,2,22,-2.8,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1270,45065,"BINGHAMTON GREATER AP, NY US",23,2,22,-3.1,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1271,45066,"BINGHAMTON GREATER AP, NY US",24,2,23,-2.9,4.3,51.61130982,47.87576789,80.87296278,59.90957411,8.329796459,434.8765876,0,0,0,0,0
1272,45067,"BINGHAMTON GREATER AP, NY US",1,2,23,-3.6,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1273,45068,"BINGHAMTON GREATER AP, NY US",2,2,23,-3.8,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1274,45069,"BINGHAMTON GREATER AP, NY US",3,2,23,-4,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1275,45070,"BINGHAMTON GREATER AP, NY US",4,2,23,-4.2,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,0,0,0,0,0
1276,45071,"BINGHAMTON GREATER AP, NY US",5,2,23,-4.4,4,37.81251382,37.1769641,68.40334052,48.47101587,7.318193293,367.0350146,0,0,0,0,0
1277,45072,"BINGHAMTON GREATER AP, NY US",6,2,23,-4.5,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,0,0,0,0,0
1278,45073,"BINGHAMTON GREATER AP, NY US",7,2,23,-4.6,4.1,42.19719633,40.7576604,72.44872338,52.28748673,7.652127251,388.9054021,5,1.6430325,1.834719625,1.369141953,2.382344109
1279,45074,"BINGHAMTON GREATER AP, NY US",8,2,23,-4.2,4.2,46.79856325,44.32977404,76.59965939,56.10674826,7.989283278,411.5025427,80,26.04048,29.078536,21.68714,37.745124
1280,45075,"BINGHAMTON GREATER AP, NY US",9,2,23,-3.4,4.7,72.82527672,61.52228058,99.34283835,74.64573902,9.7261152,536.071292,230,73.44015,82.0081675,61.09052281,106.3760364
1281,45076,"BINGHAMTON GREATER AP, NY US",10,2,23,-2.4,5,90.50584174,70.94867254,114.5313926,84.90038439,10.80591081,618.1907607,332,104.4321936,116.6159495,86.79845765,151.192937
1282,45077,"BINGHAMTON GREATER AP, NY US",11,2,23,-1.6,5.2,102.9347791,76.80153631,125.0631233,91.27421963,11.5365411,674.0537455,423,131.3096481,146.629107,109.0539882,190.0195484
1283,45078,"BINGHAMTON GREATER AP, NY US",12,2,23,-0.8,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,437,135.0318201,150.7855324,112.1308529,195.3911655
1284,45079,"BINGHAMTON GREATER AP, NY US",13,2,23,-0.2,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,454,139.6951644,155.9929336,115.9855904,202.1208936
1285,45080,"BINGHAMTON GREATER AP, NY US",14,2,23,0.2,5.4,115.7248562,82.33347313,135.6851398,97.27176167,12.27081405,729.2754121,390,120.69603,134.7772335,100.2648928,174.6866964
1286,45081,"BINGHAMTON GREATER AP, NY US",15,2,23,0.3,5.3,109.2935145,79.60496566,130.3772771,94.31928774,11.90354506,701.8328037,273,85.5764091,95.56032349,71.15925948,123.9277451
1287,45082,"BINGHAMTON GREATER AP, NY US",16,2,23,0.2,5.1,96.66653463,73.91745428,119.7720449,88.13475966,11.17046599,646.1155501,164,52.0551744,58.12827808,43.32358685,75.42296655
1288,45083,"BINGHAMTON GREATER AP, NY US",17,2,23,-0.3,4.8,78.5706381,64.75022452,104.2971055,78.15235194,10.08333992,563.0249605,76,24.4023384,27.24927788,20.32331485,35.37114195
1289,45084,"BINGHAMTON GREATER AP, NY US",18,2,23,-1.1,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,9,2.9193399,3.259929555,2.432615428,4.232871084
1290,45085,"BINGHAMTON GREATER AP, NY US",19,2,23,-1.6,4.5,61.84334514,54.82968686,89.82782807,67.39941603,9.021162565,484.0009095,0,0,0,0,0
1291,45086,"BINGHAMTON GREATER AP, NY US",20,2,23,-2,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1292,45087,"BINGHAMTON GREATER AP, NY US",21,2,23,-2.4,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
1293,45088,"BINGHAMTON GREATER AP, NY US",22,2,23,-2.7,4.4,56.62885803,51.38016858,85.28024813,63.6788006,8.673749071,459.0465644,0,0,0,0,0
