,name,time,month,day,hourly_temperature,hourly_wind_speed
48772,"BINGHAMTON GREATER AP, NY US",10,07,27,22.1,3.7
48773,"BINGHAMTON GREATER AP, NY US",11,07,27,23.0,4.0
48774,"BINGHAMTON GREATER AP, NY US",12,07,27,23.7,4.2
48775,"BINGHAMTON GREATER AP, NY US",13,07,27,24.3,4.2
48776,"BINGHAMTON GREATER AP, NY US",14,07,27,24.5,4.3
48777,"BINGHAMTON GREATER AP, NY US",15,07,27,24.5,4.2
48778,"BINGHAMTON GREATER AP, NY US",16,07,27,24.3,4.2
48779,"BINGHAMTON GREATER AP, NY US",17,07,27,23.9,4.0
48780,"BINGHAMTON GREATER AP, NY US",18,07,27,23.2,3.6
48781,"BINGHAMTON GREATER AP, NY US",19,07,27,22.1,3.1
48782,"BINGHAMTON GREATER AP, NY US",20,07,27,20.8,3.0
48783,"BINGHAMTON GREATER AP, NY US",21,07,27,20.1,3.0
48784,"BINGHAMTON GREATER AP, NY US",22,07,27,19.6,3.0
48785,"BINGHAMTON GREATER AP, NY US",23,07,27,19.0,2.8
48786,"BINGHAMTON GREATER AP, NY US",24,07,28,18.3,2.9
48787,"BINGHAMTON GREATER AP, NY US",01,07,28,18.1,2.7
48788,"BINGHAMTON GREATER AP, NY US",02,07,28,17.7,2.7
48789,"BINGHAMTON GREATER AP, NY US",03,07,28,17.3,2.7
48790,"BINGHAMTON GREATER AP, NY US",04,07,28,17.0,2.6
48791,"BINGHAMTON GREATER AP, NY US",05,07,28,16.9,2.7
48792,"BINGHAMTON GREATER AP, NY US",06,07,28,17.1,2.7
48793,"BINGHAMTON GREATER AP, NY US",07,07,28,17.9,2.9
48794,"BINGHAMTON GREATER AP, NY US",08,07,28,19.4,3.3
48795,"BINGHAMTON GREATER AP, NY US",09,07,28,20.8,3.5
48796,"BINGHAMTON GREATER AP, NY US",10,07,28,22.1,3.7
48797,"BINGHAMTON GREATER AP, NY US",11,07,28,23.1,3.9
48798,"BINGHAMTON GREATER AP, NY US",12,07,28,23.8,4.2
48799,"BINGHAMTON GREATER AP, NY US",13,07,28,24.3,4.2
48800,"BINGHAMTON GREATER AP, NY US",14,07,28,24.6,4.3
48801,"BINGHAMTON GREATER AP, NY US",15,07,28,24.6,4.2
48802,"BINGHAMTON GREATER AP, NY US",16,07,28,24.3,4.2
48803,"BINGHAMTON GREATER AP, NY US",17,07,28,23.9,4.0
48804,"BINGHAMTON GREATER AP, NY US",18,07,28,23.2,3.6
48805,"BINGHAMTON GREATER AP, NY US",19,07,28,22.1,3.1
48806,"BINGHAMTON GREATER AP, NY US",20,07,28,20.8,3.0
48807,"BINGHAMTON GREATER AP, NY US",21,07,28,20.1,3.0
48808,"BINGHAMTON GREATER AP, NY US",22,07,28,19.6,3.0
48809,"BINGHAMTON GREATER AP, NY US",23,07,28,19.0,2.8
48810,"BINGHAMTON GREATER AP, NY US",24,07,29,18.3,2.9
48811,"BINGHAMTON GREATER AP, NY US",01,07,29,18.1,2.7
48812,"BINGHAMTON GREATER AP, NY US",02,07,29,17.7,2.6
48813,"BINGHAMTON GREATER AP, NY US",03,07,29,17.4,2.7
48814,"BINGHAMTON GREATER AP, NY US",04,07,29,17.1,2.6
48815,"BINGHAMTON GREATER AP, NY US",05,07,29,16.9,2.6
48816,"BINGHAMTON GREATER AP, NY US",06,07,29,17.2,2.7
48817,"BINGHAMTON GREATER AP, NY US",07,07,29,17.9,2.9
48818,"BINGHAMTON GREATER AP, NY US",08,07,29,19.4,3.3
48819,"BINGHAMTON GREATER AP, NY US",09,07,29,20.8,3.5
48820,"BINGHAMTON GREATER AP, NY US",10,07,29,22.1,3.7
48821,"BINGHAMTON GREATER AP, NY US",11,07,29,23.1,4.0
48822,"BINGHAMTON GREATER AP, NY US",12,07,29,23.8,4.1
48823,"BINGHAMTON GREATER AP, NY US",13,07,29,24.3,4.3
48824,"BINGHAMTON GREATER AP, NY US",14,07,29,24.5,4.3
48825,"BINGHAMTON GREATER AP, NY US",15,07,29,24.5,4.3
48826,"BINGHAMTON GREATER AP, NY US",16,07,29,24.3,4.3
48827,"BINGHAMTON GREATER AP, NY US",17,07,29,23.9,4.0
48828,"BINGHAMTON GREATER AP, NY US",18,07,29,23.2,3.6
48829,"BINGHAMTON GREATER AP, NY US",19,07,29,22.1,3.1
48830,"BINGHAMTON GREATER AP, NY US",20,07,29,20.8,3.0
48831,"BINGHAMTON GREATER AP, NY US",21,07,29,20.1,3.0
48832,"BINGHAMTON GREATER AP, NY US",22,07,29,19.5,3.0
48833,"BINGHAMTON GREATER AP, NY US",23,07,29,18.9,2.8
48834,"BINGHAMTON GREATER AP, NY US",24,07,30,18.3,2.9
48835,"BINGHAMTON GREATER AP, NY US",01,07,30,18.1,2.7
48836,"BINGHAMTON GREATER AP, NY US",02,07,30,17.6,2.6
48837,"BINGHAMTON GREATER AP, NY US",03,07,30,17.3,2.7
48838,"BINGHAMTON GREATER AP, NY US",04,07,30,17.0,2.6
48839,"BINGHAMTON GREATER AP, NY US",05,07,30,16.8,2.6
48840,"BINGHAMTON GREATER AP, NY US",06,07,30,17.1,2.7
48841,"BINGHAMTON GREATER AP, NY US",07,07,30,17.8,2.9
48842,"BINGHAMTON GREATER AP, NY US",08,07,30,19.3,3.3
48843,"BINGHAMTON GREATER AP, NY US",09,07,30,20.7,3.5
48844,"BINGHAMTON GREATER AP, NY US",10,07,30,21.9,3.7
48845,"BINGHAMTON GREATER AP, NY US",11,07,30,23.0,3.9
48846,"BINGHAMTON GREATER AP, NY US",12,07,30,23.7,4.2
48847,"BINGHAMTON GREATER AP, NY US",13,07,30,24.2,4.3
48848,"BINGHAMTON GREATER AP, NY US",14,07,30,24.4,4.3
48849,"BINGHAMTON GREATER AP, NY US",15,07,30,24.4,4.3
48850,"BINGHAMTON GREATER AP, NY US",16,07,30,24.3,4.3
48851,"BINGHAMTON GREATER AP, NY US",17,07,30,23.8,4.1
48852,"BINGHAMTON GREATER AP, NY US",18,07,30,23.1,3.7
48853,"BINGHAMTON GREATER AP, NY US",19,07,30,22.0,3.1
48854,"BINGHAMTON GREATER AP, NY US",20,07,30,20.7,3.0
48855,"BINGHAMTON GREATER AP, NY US",21,07,30,20.0,3.0
48856,"BINGHAMTON GREATER AP, NY US",22,07,30,19.4,2.9
48857,"BINGHAMTON GREATER AP, NY US",23,07,30,18.9,2.8
48858,"BINGHAMTON GREATER AP, NY US",24,07,31,18.2,2.9
48859,"BINGHAMTON GREATER AP, NY US",01,07,31,18.0,2.7
48860,"BINGHAMTON GREATER AP, NY US",02,07,31,17.6,2.6
48861,"BINGHAMTON GREATER AP, NY US",03,07,31,17.3,2.6
48862,"BINGHAMTON GREATER AP, NY US",04,07,31,16.9,2.6
48863,"BINGHAMTON GREATER AP, NY US",05,07,31,16.7,2.6
48864,"BINGHAMTON GREATER AP, NY US",06,07,31,17.0,2.7
48865,"BINGHAMTON GREATER AP, NY US",07,07,31,17.7,2.9
48866,"BINGHAMTON GREATER AP, NY US",08,07,31,19.2,3.3
48867,"BINGHAMTON GREATER AP, NY US",09,07,31,20.7,3.4
48868,"BINGHAMTON GREATER AP, NY US",10,07,31,21.9,3.7
48869,"BINGHAMTON GREATER AP, NY US",11,07,31,22.9,3.9
48870,"BINGHAMTON GREATER AP, NY US",12,07,31,23.7,4.1
48871,"BINGHAMTON GREATER AP, NY US",13,07,31,24.2,4.3
48872,"BINGHAMTON GREATER AP, NY US",14,07,31,24.4,4.2
48873,"BINGHAMTON GREATER AP, NY US",15,07,31,24.5,4.3
48874,"BINGHAMTON GREATER AP, NY US",16,07,31,24.3,4.2
48875,"BINGHAMTON GREATER AP, NY US",17,07,31,23.9,4.0
48876,"BINGHAMTON GREATER AP, NY US",18,07,31,23.1,3.7
48877,"BINGHAMTON GREATER AP, NY US",19,07,31,21.9,3.1
48878,"BINGHAMTON GREATER AP, NY US",20,07,31,20.7,3.0
48879,"BINGHAMTON GREATER AP, NY US",21,07,31,20.0,3.0
48880,"BINGHAMTON GREATER AP, NY US",22,07,31,19.4,2.9
48881,"BINGHAMTON GREATER AP, NY US",23,07,31,18.9,2.8
48882,"BINGHAMTON GREATER AP, NY US",24,08,01,18.2,2.9
48883,"BINGHAMTON GREATER AP, NY US",01,08,01,18.0,2.6
48884,"BINGHAMTON GREATER AP, NY US",02,08,01,17.6,2.6
48885,"BINGHAMTON GREATER AP, NY US",03,08,01,17.2,2.6
48886,"BINGHAMTON GREATER AP, NY US",04,08,01,16.9,2.6
48887,"BINGHAMTON GREATER AP, NY US",05,08,01,16.7,2.6
48888,"BINGHAMTON GREATER AP, NY US",06,08,01,16.9,2.7
48889,"BINGHAMTON GREATER AP, NY US",07,08,01,17.7,2.9
48890,"BINGHAMTON GREATER AP, NY US",08,08,01,19.2,3.2
48891,"BINGHAMTON GREATER AP, NY US",09,08,01,20.7,3.4
48892,"BINGHAMTON GREATER AP, NY US",10,08,01,21.9,3.7
48893,"BINGHAMTON GREATER AP, NY US",11,08,01,22.9,3.9
48894,"BINGHAMTON GREATER AP, NY US",12,08,01,23.7,4.1
48895,"BINGHAMTON GREATER AP, NY US",13,08,01,24.2,4.3
48896,"BINGHAMTON GREATER AP, NY US",14,08,01,24.4,4.2
48897,"BINGHAMTON GREATER AP, NY US",15,08,01,24.5,4.2
48898,"BINGHAMTON GREATER AP, NY US",16,08,01,24.3,4.2
48899,"BINGHAMTON GREATER AP, NY US",17,08,01,23.9,4.0
48900,"BINGHAMTON GREATER AP, NY US",18,08,01,23.1,3.6
48901,"BINGHAMTON GREATER AP, NY US",19,08,01,21.9,3.2
48902,"BINGHAMTON GREATER AP, NY US",20,08,01,20.7,3.0
48903,"BINGHAMTON GREATER AP, NY US",21,08,01,19.9,3.0
48904,"BINGHAMTON GREATER AP, NY US",22,08,01,19.4,2.9
48905,"BINGHAMTON GREATER AP, NY US",23,08,01,18.9,2.8
48906,"BINGHAMTON GREATER AP, NY US",24,08,02,18.1,2.8
48907,"BINGHAMTON GREATER AP, NY US",01,08,02,17.9,2.6
48908,"BINGHAMTON GREATER AP, NY US",02,08,02,17.5,2.6
48909,"BINGHAMTON GREATER AP, NY US",03,08,02,17.2,2.6
48910,"BINGHAMTON GREATER AP, NY US",04,08,02,16.9,2.6
48911,"BINGHAMTON GREATER AP, NY US",05,08,02,16.7,2.5
48912,"BINGHAMTON GREATER AP, NY US",06,08,02,16.9,2.7
48913,"BINGHAMTON GREATER AP, NY US",07,08,02,17.7,2.9
48914,"BINGHAMTON GREATER AP, NY US",08,08,02,19.2,3.2
48915,"BINGHAMTON GREATER AP, NY US",09,08,02,20.7,3.4
48916,"BINGHAMTON GREATER AP, NY US",10,08,02,21.9,3.7
48917,"BINGHAMTON GREATER AP, NY US",11,08,02,22.9,3.9
48918,"BINGHAMTON GREATER AP, NY US",12,08,02,23.7,4.1
48919,"BINGHAMTON GREATER AP, NY US",13,08,02,24.2,4.2
48920,"BINGHAMTON GREATER AP, NY US",14,08,02,24.4,4.2
48921,"BINGHAMTON GREATER AP, NY US",15,08,02,24.4,4.2
48922,"BINGHAMTON GREATER AP, NY US",16,08,02,24.2,4.2
48923,"BINGHAMTON GREATER AP, NY US",17,08,02,23.8,4.0
48924,"BINGHAMTON GREATER AP, NY US",18,08,02,23.1,3.6
48925,"BINGHAMTON GREATER AP, NY US",19,08,02,21.9,3.2
48926,"BINGHAMTON GREATER AP, NY US",20,08,02,20.6,3.0
48927,"BINGHAMTON GREATER AP, NY US",21,08,02,19.9,3.0
48928,"BINGHAMTON GREATER AP, NY US",22,08,02,19.4,2.9
48929,"BINGHAMTON GREATER AP, NY US",23,08,02,18.8,2.8
48930,"BINGHAMTON GREATER AP, NY US",24,08,03,18.1,2.8
48931,"BINGHAMTON GREATER AP, NY US",01,08,03,17.9,2.6
48932,"BINGHAMTON GREATER AP, NY US",02,08,03,17.5,2.6
48933,"BINGHAMTON GREATER AP, NY US",03,08,03,17.2,2.6
48934,"BINGHAMTON GREATER AP, NY US",04,08,03,16.8,2.5
48935,"BINGHAMTON GREATER AP, NY US",05,08,03,16.7,2.6
48936,"BINGHAMTON GREATER AP, NY US",06,08,03,16.9,2.6
48937,"BINGHAMTON GREATER AP, NY US",07,08,03,17.7,2.9
48938,"BINGHAMTON GREATER AP, NY US",08,08,03,19.2,3.2
48939,"BINGHAMTON GREATER AP, NY US",09,08,03,20.6,3.4
48940,"BINGHAMTON GREATER AP, NY US",10,08,03,21.8,3.6
48941,"BINGHAMTON GREATER AP, NY US",11,08,03,22.9,3.9
48942,"BINGHAMTON GREATER AP, NY US",12,08,03,23.7,4.1
48943,"BINGHAMTON GREATER AP, NY US",13,08,03,24.2,4.2
48944,"BINGHAMTON GREATER AP, NY US",14,08,03,24.4,4.2
48945,"BINGHAMTON GREATER AP, NY US",15,08,03,24.4,4.2
48946,"BINGHAMTON GREATER AP, NY US",16,08,03,24.3,4.2
48947,"BINGHAMTON GREATER AP, NY US",17,08,03,23.8,4.0
48948,"BINGHAMTON GREATER AP, NY US",18,08,03,23.0,3.6
48949,"BINGHAMTON GREATER AP, NY US",19,08,03,21.8,3.1
48950,"BINGHAMTON GREATER AP, NY US",20,08,03,20.6,3.0
48951,"BINGHAMTON GREATER AP, NY US",21,08,03,19.9,3.0
48952,"BINGHAMTON GREATER AP, NY US",22,08,03,19.3,2.9
48953,"BINGHAMTON GREATER AP, NY US",23,08,03,18.8,2.7
48954,"BINGHAMTON GREATER AP, NY US",24,08,04,18.1,2.8
48955,"BINGHAMTON GREATER AP, NY US",01,08,04,17.9,2.6
48956,"BINGHAMTON GREATER AP, NY US",02,08,04,17.5,2.6
48957,"BINGHAMTON GREATER AP, NY US",03,08,04,17.2,2.6
48958,"BINGHAMTON GREATER AP, NY US",04,08,04,16.8,2.5
48959,"BINGHAMTON GREATER AP, NY US",05,08,04,16.7,2.5
48960,"BINGHAMTON GREATER AP, NY US",06,08,04,16.8,2.6
48961,"BINGHAMTON GREATER AP, NY US",07,08,04,17.6,2.8
48962,"BINGHAMTON GREATER AP, NY US",08,08,04,19.2,3.2
48963,"BINGHAMTON GREATER AP, NY US",09,08,04,20.6,3.4
48964,"BINGHAMTON GREATER AP, NY US",10,08,04,21.8,3.6
48965,"BINGHAMTON GREATER AP, NY US",11,08,04,22.9,3.9
48966,"BINGHAMTON GREATER AP, NY US",12,08,04,23.6,4.0
48967,"BINGHAMTON GREATER AP, NY US",13,08,04,24.2,4.2
48968,"BINGHAMTON GREATER AP, NY US",14,08,04,24.4,4.2
48969,"BINGHAMTON GREATER AP, NY US",15,08,04,24.4,4.2
48970,"BINGHAMTON GREATER AP, NY US",16,08,04,24.3,4.2
48971,"BINGHAMTON GREATER AP, NY US",17,08,04,23.8,4.0
48972,"BINGHAMTON GREATER AP, NY US",18,08,04,23.0,3.6
48973,"BINGHAMTON GREATER AP, NY US",19,08,04,21.8,3.1
48974,"BINGHAMTON GREATER AP, NY US",20,08,04,20.6,3.0
48975,"BINGHAMTON GREATER AP, NY US",21,08,04,19.8,3.0
48976,"BINGHAMTON GREATER AP, NY US",22,08,04,19.3,2.9
48977,"BINGHAMTON GREATER AP, NY US",23,08,04,18.8,2.7
48978,"BINGHAMTON GREATER AP, NY US",24,08,05,18.1,2.8
48979,"BINGHAMTON GREATER AP, NY US",01,08,05,17.9,2.5
48980,"BINGHAMTON GREATER AP, NY US",02,08,05,17.4,2.5
48981,"BINGHAMTON GREATER AP, NY US",03,08,05,17.2,2.5
48982,"BINGHAMTON GREATER AP, NY US",04,08,05,16.8,2.5
48983,"BINGHAMTON GREATER AP, NY US",05,08,05,16.6,2.5
48984,"BINGHAMTON GREATER AP, NY US",06,08,05,16.8,2.6
48985,"BINGHAMTON GREATER AP, NY US",07,08,05,17.6,2.7
48986,"BINGHAMTON GREATER AP, NY US",08,08,05,19.1,3.1
48987,"BINGHAMTON GREATER AP, NY US",09,08,05,20.5,3.4
48988,"BINGHAMTON GREATER AP, NY US",10,08,05,21.8,3.6
48989,"BINGHAMTON GREATER AP, NY US",11,08,05,22.8,3.8
48990,"BINGHAMTON GREATER AP, NY US",12,08,05,23.6,4.0
48991,"BINGHAMTON GREATER AP, NY US",13,08,05,24.2,4.2
48992,"BINGHAMTON GREATER AP, NY US",14,08,05,24.4,4.2
48993,"BINGHAMTON GREATER AP, NY US",15,08,05,24.4,4.2
48994,"BINGHAMTON GREATER AP, NY US",16,08,05,24.2,4.1
48995,"BINGHAMTON GREATER AP, NY US",17,08,05,23.7,3.9
48996,"BINGHAMTON GREATER AP, NY US",18,08,05,22.9,3.6
48997,"BINGHAMTON GREATER AP, NY US",19,08,05,21.7,3.1
48998,"BINGHAMTON GREATER AP, NY US",20,08,05,20.5,3.0
48999,"BINGHAMTON GREATER AP, NY US",21,08,05,19.8,3.0
49000,"BINGHAMTON GREATER AP, NY US",22,08,05,19.2,2.9
49001,"BINGHAMTON GREATER AP, NY US",23,08,05,18.7,2.7
49002,"BINGHAMTON GREATER AP, NY US",24,08,06,18.1,2.7
49003,"BINGHAMTON GREATER AP, NY US",01,08,06,17.8,2.5
49004,"BINGHAMTON GREATER AP, NY US",02,08,06,17.4,2.5
49005,"BINGHAMTON GREATER AP, NY US",03,08,06,17.1,2.5
49006,"BINGHAMTON GREATER AP, NY US",04,08,06,16.8,2.5
49007,"BINGHAMTON GREATER AP, NY US",05,08,06,16.6,2.5
49008,"BINGHAMTON GREATER AP, NY US",06,08,06,16.7,2.5
49009,"BINGHAMTON GREATER AP, NY US",07,08,06,17.5,2.7
49010,"BINGHAMTON GREATER AP, NY US",08,08,06,19.1,3.1
49011,"BINGHAMTON GREATER AP, NY US",09,08,06,20.5,3.3
49012,"BINGHAMTON GREATER AP, NY US",10,08,06,21.7,3.6
49013,"BINGHAMTON GREATER AP, NY US",11,08,06,22.8,3.9
49014,"BINGHAMTON GREATER AP, NY US",12,08,06,23.6,4.0
49015,"BINGHAMTON GREATER AP, NY US",13,08,06,24.2,4.2
49016,"BINGHAMTON GREATER AP, NY US",14,08,06,24.4,4.1
49017,"BINGHAMTON GREATER AP, NY US",15,08,06,24.4,4.1
49018,"BINGHAMTON GREATER AP, NY US",16,08,06,24.2,4.1
49019,"BINGHAMTON GREATER AP, NY US",17,08,06,23.8,3.9
49020,"BINGHAMTON GREATER AP, NY US",18,08,06,22.9,3.5
49021,"BINGHAMTON GREATER AP, NY US",19,08,06,21.7,3.1
49022,"BINGHAMTON GREATER AP, NY US",20,08,06,20.5,3.0
49023,"BINGHAMTON GREATER AP, NY US",21,08,06,19.8,3.0
49024,"BINGHAMTON GREATER AP, NY US",22,08,06,19.3,2.9
49025,"BINGHAMTON GREATER AP, NY US",23,08,06,18.7,2.7
49026,"BINGHAMTON GREATER AP, NY US",24,08,07,18.1,2.7
49027,"BINGHAMTON GREATER AP, NY US",01,08,07,17.8,2.5
49028,"BINGHAMTON GREATER AP, NY US",02,08,07,17.4,2.5
49029,"BINGHAMTON GREATER AP, NY US",03,08,07,17.1,2.5
49030,"BINGHAMTON GREATER AP, NY US",04,08,07,16.8,2.5
49031,"BINGHAMTON GREATER AP, NY US",05,08,07,16.6,2.5
49032,"BINGHAMTON GREATER AP, NY US",06,08,07,16.7,2.5
49033,"BINGHAMTON GREATER AP, NY US",07,08,07,17.5,2.7
49034,"BINGHAMTON GREATER AP, NY US",08,08,07,19.1,3.1
49035,"BINGHAMTON GREATER AP, NY US",09,08,07,20.5,3.3
49036,"BINGHAMTON GREATER AP, NY US",10,08,07,21.7,3.5
49037,"BINGHAMTON GREATER AP, NY US",11,08,07,22.8,3.8
49038,"BINGHAMTON GREATER AP, NY US",12,08,07,23.6,3.9
49039,"BINGHAMTON GREATER AP, NY US",13,08,07,24.2,4.1
49040,"BINGHAMTON GREATER AP, NY US",14,08,07,24.4,4.1
49041,"BINGHAMTON GREATER AP, NY US",15,08,07,24.4,4.1
49042,"BINGHAMTON GREATER AP, NY US",16,08,07,24.2,4.1
49043,"BINGHAMTON GREATER AP, NY US",17,08,07,23.8,3.9
49044,"BINGHAMTON GREATER AP, NY US",18,08,07,22.9,3.5
49045,"BINGHAMTON GREATER AP, NY US",19,08,07,21.7,3.1
49046,"BINGHAMTON GREATER AP, NY US",20,08,07,20.5,3.0
49047,"BINGHAMTON GREATER AP, NY US",21,08,07,19.8,2.9
49048,"BINGHAMTON GREATER AP, NY US",22,08,07,19.3,2.9
49049,"BINGHAMTON GREATER AP, NY US",23,08,07,18.7,2.7
49050,"BINGHAMTON GREATER AP, NY US",24,08,08,18.1,2.7
49051,"BINGHAMTON GREATER AP, NY US",01,08,08,17.8,2.5
49052,"BINGHAMTON GREATER AP, NY US",02,08,08,17.4,2.5
49053,"BINGHAMTON GREATER AP, NY US",03,08,08,17.1,2.5
49054,"BINGHAMTON GREATER AP, NY US",04,08,08,16.8,2.5
49055,"BINGHAMTON GREATER AP, NY US",05,08,08,16.6,2.5
49056,"BINGHAMTON GREATER AP, NY US",06,08,08,16.7,2.5
49057,"BINGHAMTON GREATER AP, NY US",07,08,08,17.5,2.7
49058,"BINGHAMTON GREATER AP, NY US",08,08,08,19.1,3.1
49059,"BINGHAMTON GREATER AP, NY US",09,08,08,20.5,3.3
49060,"BINGHAMTON GREATER AP, NY US",10,08,08,21.8,3.5
49061,"BINGHAMTON GREATER AP, NY US",11,08,08,22.8,3.8
49062,"BINGHAMTON GREATER AP, NY US",12,08,08,23.6,3.9
49063,"BINGHAMTON GREATER AP, NY US",13,08,08,24.2,4.2
49064,"BINGHAMTON GREATER AP, NY US",14,08,08,24.4,4.1
49065,"BINGHAMTON GREATER AP, NY US",15,08,08,24.4,4.1
49066,"BINGHAMTON GREATER AP, NY US",16,08,08,24.2,4.1
49067,"BINGHAMTON GREATER AP, NY US",17,08,08,23.8,3.9
49068,"BINGHAMTON GREATER AP, NY US",18,08,08,22.9,3.5
49069,"BINGHAMTON GREATER AP, NY US",19,08,08,21.7,3.1
49070,"BINGHAMTON GREATER AP, NY US",20,08,08,20.5,3.0
49071,"BINGHAMTON GREATER AP, NY US",21,08,08,19.9,3.0
49072,"BINGHAMTON GREATER AP, NY US",22,08,08,19.3,2.9
49073,"BINGHAMTON GREATER AP, NY US",23,08,08,18.7,2.6
49074,"BINGHAMTON GREATER AP, NY US",24,08,09,18.2,2.7
49075,"BINGHAMTON GREATER AP, NY US",01,08,09,17.9,2.5
49076,"BINGHAMTON GREATER AP, NY US",02,08,09,17.4,2.5
49077,"BINGHAMTON GREATER AP, NY US",03,08,09,17.2,2.5
49078,"BINGHAMTON GREATER AP, NY US",04,08,09,16.8,2.5
49079,"BINGHAMTON GREATER AP, NY US",05,08,09,16.6,2.5
49080,"BINGHAMTON GREATER AP, NY US",06,08,09,16.7,2.6
49081,"BINGHAMTON GREATER AP, NY US",07,08,09,17.5,2.7
49082,"BINGHAMTON GREATER AP, NY US",08,08,09,19.1,3.1
49083,"BINGHAMTON GREATER AP, NY US",09,08,09,20.5,3.3
49084,"BINGHAMTON GREATER AP, NY US",10,08,09,21.8,3.5
49085,"BINGHAMTON GREATER AP, NY US",11,08,09,22.8,3.8
49086,"BINGHAMTON GREATER AP, NY US",12,08,09,23.6,3.9
49087,"BINGHAMTON GREATER AP, NY US",13,08,09,24.2,4.2
49088,"BINGHAMTON GREATER AP, NY US",14,08,09,24.4,4.1
49089,"BINGHAMTON GREATER AP, NY US",15,08,09,24.3,4.1
49090,"BINGHAMTON GREATER AP, NY US",16,08,09,24.1,4.1
49091,"BINGHAMTON GREATER AP, NY US",17,08,09,23.7,3.9
49092,"BINGHAMTON GREATER AP, NY US",18,08,09,22.8,3.5
49093,"BINGHAMTON GREATER AP, NY US",19,08,09,21.6,3.1
49094,"BINGHAMTON GREATER AP, NY US",20,08,09,20.4,3.0
49095,"BINGHAMTON GREATER AP, NY US",21,08,09,19.8,3.0
49096,"BINGHAMTON GREATER AP, NY US",22,08,09,19.2,2.9
49097,"BINGHAMTON GREATER AP, NY US",23,08,09,18.7,2.7
49098,"BINGHAMTON GREATER AP, NY US",24,08,10,18.1,2.8
49099,"BINGHAMTON GREATER AP, NY US",01,08,10,17.8,2.5
49100,"BINGHAMTON GREATER AP, NY US",02,08,10,17.4,2.5
49101,"BINGHAMTON GREATER AP, NY US",03,08,10,17.1,2.5
49102,"BINGHAMTON GREATER AP, NY US",04,08,10,16.8,2.5
49103,"BINGHAMTON GREATER AP, NY US",05,08,10,16.6,2.5
49104,"BINGHAMTON GREATER AP, NY US",06,08,10,16.7,2.5
49105,"BINGHAMTON GREATER AP, NY US",07,08,10,17.4,2.7
49106,"BINGHAMTON GREATER AP, NY US",08,08,10,18.9,3.1
49107,"BINGHAMTON GREATER AP, NY US",09,08,10,20.4,3.4
49108,"BINGHAMTON GREATER AP, NY US",10,08,10,21.7,3.6
49109,"BINGHAMTON GREATER AP, NY US",11,08,10,22.7,3.9
49110,"BINGHAMTON GREATER AP, NY US",12,08,10,23.5,3.9
49111,"BINGHAMTON GREATER AP, NY US",13,08,10,24.1,4.2
49112,"BINGHAMTON GREATER AP, NY US",14,08,10,24.3,4.1
49113,"BINGHAMTON GREATER AP, NY US",15,08,10,24.3,4.1
49114,"BINGHAMTON GREATER AP, NY US",16,08,10,24.1,4.0
49115,"BINGHAMTON GREATER AP, NY US",17,08,10,23.6,3.9
49116,"BINGHAMTON GREATER AP, NY US",18,08,10,22.7,3.5
49117,"BINGHAMTON GREATER AP, NY US",19,08,10,21.5,3.1
49118,"BINGHAMTON GREATER AP, NY US",20,08,10,20.3,3.0
49119,"BINGHAMTON GREATER AP, NY US",21,08,10,19.7,3.0
49120,"BINGHAMTON GREATER AP, NY US",22,08,10,19.1,2.9
49121,"BINGHAMTON GREATER AP, NY US",23,08,10,18.6,2.7
49122,"BINGHAMTON GREATER AP, NY US",24,08,11,18.0,2.8
49123,"BINGHAMTON GREATER AP, NY US",01,08,11,17.7,2.6
49124,"BINGHAMTON GREATER AP, NY US",02,08,11,17.3,2.5
49125,"BINGHAMTON GREATER AP, NY US",03,08,11,17.0,2.5
49126,"BINGHAMTON GREATER AP, NY US",04,08,11,16.7,2.5
49127,"BINGHAMTON GREATER AP, NY US",05,08,11,16.4,2.5
49128,"BINGHAMTON GREATER AP, NY US",06,08,11,16.6,2.6
49129,"BINGHAMTON GREATER AP, NY US",07,08,11,17.3,2.7
49130,"BINGHAMTON GREATER AP, NY US",08,08,11,18.8,3.2
49131,"BINGHAMTON GREATER AP, NY US",09,08,11,20.2,3.4
49132,"BINGHAMTON GREATER AP, NY US",10,08,11,21.5,3.6
49133,"BINGHAMTON GREATER AP, NY US",11,08,11,22.6,3.9
49134,"BINGHAMTON GREATER AP, NY US",12,08,11,23.4,4.0
49135,"BINGHAMTON GREATER AP, NY US",13,08,11,23.9,4.2
49136,"BINGHAMTON GREATER AP, NY US",14,08,11,24.2,4.2
49137,"BINGHAMTON GREATER AP, NY US",15,08,11,24.2,4.2
49138,"BINGHAMTON GREATER AP, NY US",16,08,11,24.0,4.1
49139,"BINGHAMTON GREATER AP, NY US",17,08,11,23.5,3.9
49140,"BINGHAMTON GREATER AP, NY US",18,08,11,22.6,3.5
49141,"BINGHAMTON GREATER AP, NY US",19,08,11,21.3,3.1
49142,"BINGHAMTON GREATER AP, NY US",20,08,11,20.2,3.0
49143,"BINGHAMTON GREATER AP, NY US",21,08,11,19.6,3.0
49144,"BINGHAMTON GREATER AP, NY US",22,08,11,18.9,2.9
49145,"BINGHAMTON GREATER AP, NY US",23,08,11,18.4,2.8
49146,"BINGHAMTON GREATER AP, NY US",24,08,12,17.8,2.8
49147,"BINGHAMTON GREATER AP, NY US",01,08,12,17.6,2.6
49148,"BINGHAMTON GREATER AP, NY US",02,08,12,17.2,2.5
