,day,month,solar,time
5352,12,08,0.0,1
5353,12,08,0.0,2
5354,12,08,0.0,3
5355,12,08,0.0,4
5356,12,08,1.0,5
5357,12,08,31.0,6
5358,12,08,239.0,7
5359,12,08,424.0,8
5360,12,08,596.0,9
5361,12,08,750.0,10
5362,12,08,852.0,11
5363,12,08,815.0,12
5364,12,08,691.0,13
5365,12,08,746.0,14
5366,12,08,658.0,15
5367,12,08,451.0,16
5368,12,08,175.0,17
5369,12,08,191.0,18
5370,12,08,37.0,19
5371,12,08,0.0,20
5372,12,08,0.0,21
5373,12,08,0.0,22
5374,12,08,0.0,23
5375,12,08,0.0,24
5376,13,08,0.0,1
5377,13,08,0.0,2
5378,13,08,0.0,3
5379,13,08,0.0,4
5380,13,08,0.0,5
5381,13,08,37.0,6
5382,13,08,86.0,7
5383,13,08,88.0,8
5384,13,08,105.0,9
5385,13,08,209.0,10
5386,13,08,115.0,11
5387,13,08,123.0,12
5388,13,08,335.0,13
5389,13,08,623.0,14
5390,13,08,689.0,15
5391,13,08,436.0,16
5392,13,08,306.0,17
5393,13,08,99.0,18
5394,13,08,25.0,19
5395,13,08,0.0,20
5396,13,08,0.0,21
5397,13,08,0.0,22
5398,13,08,0.0,23
5399,13,08,0.0,24
5400,14,08,0.0,1
5401,14,08,0.0,2
5402,14,08,0.0,3
5403,14,08,0.0,4
5404,14,08,0.0,5
5405,14,08,22.0,6
5406,14,08,154.0,7
5407,14,08,308.0,8
5408,14,08,454.0,9
5409,14,08,217.0,10
5410,14,08,137.0,11
5411,14,08,134.0,12
5412,14,08,496.0,13
5413,14,08,561.0,14
5414,14,08,644.0,15
5415,14,08,488.0,16
5416,14,08,316.0,17
5417,14,08,180.0,18
5418,14,08,20.0,19
5419,14,08,1.0,20
5420,14,08,0.0,21
5421,14,08,0.0,22
5422,14,08,0.0,23
5423,14,08,0.0,24
5424,15,08,0.0,1
5425,15,08,0.0,2
5426,15,08,0.0,3
5427,15,08,0.0,4
5428,15,08,0.0,5
5429,15,08,29.0,6
5430,15,08,188.0,7
5431,15,08,402.0,8
5432,15,08,520.0,9
5433,15,08,737.0,10
5434,15,08,834.0,11
5435,15,08,865.0,12
5436,15,08,727.0,13
5437,15,08,301.0,14
5438,15,08,369.0,15
5439,15,08,486.0,16
5440,15,08,295.0,17
5441,15,08,204.0,18
5442,15,08,27.0,19
5443,15,08,0.0,20
5444,15,08,0.0,21
5445,15,08,0.0,22
5446,15,08,0.0,23
5447,15,08,0.0,24
5448,16,08,0.0,1
5449,16,08,0.0,2
5450,16,08,0.0,3
5451,16,08,0.0,4
5452,16,08,0.0,5
5453,16,08,27.0,6
5454,16,08,66.0,7
5455,16,08,178.0,8
5456,16,08,359.0,9
5457,16,08,709.0,10
5458,16,08,816.0,11
5459,16,08,809.0,12
5460,16,08,808.0,13
5461,16,08,505.0,14
5462,16,08,478.0,15
5463,16,08,303.0,16
5464,16,08,200.0,17
5465,16,08,144.0,18
5466,16,08,28.0,19
5467,16,08,0.0,20
5468,16,08,0.0,21
5469,16,08,0.0,22
5470,16,08,0.0,23
5471,16,08,0.0,24
5472,17,08,0.0,1
5473,17,08,0.0,2
5474,17,08,0.0,3
5475,17,08,0.0,4
5476,17,08,0.0,5
5477,17,08,16.0,6
5478,17,08,192.0,7
5479,17,08,230.0,8
5480,17,08,453.0,9
5481,17,08,368.0,10
5482,17,08,523.0,11
5483,17,08,934.0,12
5484,17,08,653.0,13
5485,17,08,729.0,14
5486,17,08,561.0,15
5487,17,08,461.0,16
5488,17,08,233.0,17
5489,17,08,124.0,18
5490,17,08,11.0,19
5491,17,08,0.0,20
5492,17,08,0.0,21
5493,17,08,0.0,22
5494,17,08,0.0,23
5495,17,08,0.0,24
5496,18,08,0.0,1
5497,18,08,0.0,2
5498,18,08,0.0,3
5499,18,08,0.0,4
5500,18,08,0.0,5
5501,18,08,10.0,6
5502,18,08,72.0,7
5503,18,08,169.0,8
5504,18,08,390.0,9
5505,18,08,443.0,10
5506,18,08,542.0,11
5507,18,08,859.0,12
5508,18,08,856.0,13
5509,18,08,805.0,14
5510,18,08,525.0,15
5511,18,08,512.0,16
5512,18,08,345.0,17
5513,18,08,123.0,18
5514,18,08,7.0,19
5515,18,08,0.0,20
5516,18,08,0.0,21
5517,18,08,0.0,22
5518,18,08,0.0,23
5519,18,08,0.0,24
5520,19,08,0.0,1
5521,19,08,0.0,2
5522,19,08,0.0,3
5523,19,08,0.0,4
5524,19,08,0.0,5
5525,19,08,17.0,6
5526,19,08,74.0,7
5527,19,08,361.0,8
5528,19,08,489.0,9
5529,19,08,707.0,10
5530,19,08,804.0,11
5531,19,08,799.0,12
5532,19,08,787.0,13
5533,19,08,750.0,14
5534,19,08,332.0,15
5535,19,08,498.0,16
5536,19,08,360.0,17
5537,19,08,135.0,18
5538,19,08,20.0,19
5539,19,08,0.0,20
5540,19,08,0.0,21
5541,19,08,0.0,22
5542,19,08,0.0,23
5543,19,08,0.0,24
5544,20,08,0.0,1
5545,20,08,0.0,2
5546,20,08,0.0,3
5547,20,08,0.0,4
5548,20,08,0.0,5
5549,20,08,25.0,6
5550,20,08,197.0,7
5551,20,08,393.0,8
5552,20,08,581.0,9
5553,20,08,725.0,10
5554,20,08,834.0,11
5555,20,08,887.0,12
5556,20,08,885.0,13
5557,20,08,807.0,14
5558,20,08,662.0,15
5559,20,08,555.0,16
5560,20,08,364.0,17
5561,20,08,130.0,18
5562,20,08,20.0,19
5563,20,08,0.0,20
5564,20,08,0.0,21
5565,20,08,0.0,22
5566,20,08,0.0,23
5567,20,08,0.0,24
5568,21,08,0.0,1
5569,21,08,0.0,2
5570,21,08,0.0,3
5571,21,08,0.0,4
5572,21,08,0.0,5
5573,21,08,15.0,6
5574,21,08,110.0,7
5575,21,08,315.0,8
5576,21,08,481.0,9
5577,21,08,593.0,10
5578,21,08,249.0,11
5579,21,08,239.0,12
5580,21,08,618.0,13
5581,21,08,459.0,14
5582,21,08,449.0,15
5583,21,08,166.0,16
5584,21,08,200.0,17
5585,21,08,118.0,18
5586,21,08,6.0,19
5587,21,08,0.0,20
5588,21,08,0.0,21
5589,21,08,0.0,22
5590,21,08,0.0,23
5591,21,08,0.0,24
5592,22,08,0.0,1
5593,22,08,0.0,2
5594,22,08,0.0,3
5595,22,08,0.0,4
5596,22,08,0.0,5
5597,22,08,23.0,6
5598,22,08,108.0,7
5599,22,08,346.0,8
5600,22,08,508.0,9
5601,22,08,714.0,10
5602,22,08,784.0,11
5603,22,08,726.0,12
5604,22,08,746.0,13
5605,22,08,777.0,14
5606,22,08,200.0,15
5607,22,08,296.0,16
5608,22,08,294.0,17
5609,22,08,55.0,18
5610,22,08,4.0,19
5611,22,08,0.0,20
5612,22,08,0.0,21
5613,22,08,0.0,22
5614,22,08,0.0,23
5615,22,08,0.0,24
5616,23,08,0.0,1
5617,23,08,0.0,2
5618,23,08,0.0,3
5619,23,08,0.0,4
5620,23,08,0.0,5
5621,23,08,6.0,6
5622,23,08,53.0,7
5623,23,08,137.0,8
5624,23,08,296.0,9
5625,23,08,410.0,10
5626,23,08,502.0,11
5627,23,08,417.0,12
5628,23,08,479.0,13
5629,23,08,423.0,14
5630,23,08,204.0,15
5631,23,08,149.0,16
5632,23,08,132.0,17
5633,23,08,90.0,18
5634,23,08,21.0,19
5635,23,08,0.0,20
5636,23,08,0.0,21
5637,23,08,0.0,22
5638,23,08,0.0,23
5639,23,08,0.0,24
5640,24,08,0.0,1
5641,24,08,0.0,2
5642,24,08,0.0,3
5643,24,08,0.0,4
5644,24,08,0.0,5
5645,24,08,19.0,6
5646,24,08,178.0,7
5647,24,08,395.0,8
5648,24,08,592.0,9
5649,24,08,740.0,10
5650,24,08,846.0,11
5651,24,08,910.0,12
5652,24,08,809.0,13
5653,24,08,659.0,14
5654,24,08,647.0,15
5655,24,08,523.0,16
5656,24,08,282.0,17
5657,24,08,94.0,18
5658,24,08,13.0,19
5659,24,08,0.0,20
5660,24,08,0.0,21
5661,24,08,0.0,22
5662,24,08,0.0,23
5663,24,08,0.0,24
5664,25,08,0.0,1
5665,25,08,0.0,2
5666,25,08,0.0,3
5667,25,08,0.0,4
5668,25,08,0.0,5
5669,25,08,21.0,6
5670,25,08,196.0,7
5671,25,08,354.0,8
5672,25,08,476.0,9
5673,25,08,577.0,10
5674,25,08,487.0,11
5675,25,08,543.0,12
5676,25,08,538.0,13
5677,25,08,635.0,14
5678,25,08,622.0,15
5679,25,08,444.0,16
5680,25,08,327.0,17
5681,25,08,107.0,18
5682,25,08,14.0,19
5683,25,08,0.0,20
5684,25,08,0.0,21
5685,25,08,0.0,22
5686,25,08,0.0,23
5687,25,08,0.0,24
5688,26,08,0.0,1
5689,26,08,0.0,2
5690,26,08,0.0,3
5691,26,08,0.0,4
5692,26,08,0.0,5
5693,26,08,16.0,6
5694,26,08,195.0,7
5695,26,08,369.0,8
5696,26,08,590.0,9
5697,26,08,736.0,10
5698,26,08,832.0,11
5699,26,08,888.0,12
5700,26,08,874.0,13
5701,26,08,805.0,14
5702,26,08,693.0,15
5703,26,08,531.0,16
5704,26,08,348.0,17
5705,26,08,119.0,18
5706,26,08,15.0,19
5707,26,08,0.0,20
5708,26,08,0.0,21
5709,26,08,0.0,22
5710,26,08,0.0,23
5711,26,08,0.0,24
5712,27,08,0.0,1
5713,27,08,0.0,2
5714,27,08,0.0,3
5715,27,08,0.0,4
5716,27,08,0.0,5
5717,27,08,25.0,6
5718,27,08,179.0,7
5719,27,08,282.0,8
5720,27,08,468.0,9
5721,27,08,413.0,10
5722,27,08,315.0,11
5723,27,08,421.0,12
5724,27,08,478.0,13
5725,27,08,424.0,14
5726,27,08,503.0,15
5727,27,08,262.0,16
5728,27,08,263.0,17
5729,27,08,139.0,18
5730,27,08,12.0,19
5731,27,08,0.0,20
5732,27,08,0.0,21
5733,27,08,0.0,22
5734,27,08,0.0,23
5735,27,08,0.0,24
5736,28,08,0.0,1
5737,28,08,0.0,2
5738,28,08,0.0,3
5739,28,08,0.0,4
5740,28,08,0.0,5
5741,28,08,21.0,6
5742,28,08,178.0,7
5743,28,08,351.0,8
5744,28,08,528.0,9
5745,28,08,705.0,10
5746,28,08,753.0,11
5747,28,08,498.0,12
5748,28,08,748.0,13
5749,28,08,436.0,14
5750,28,08,245.0,15
5751,28,08,98.0,16
5752,28,08,33.0,17
5753,28,08,23.0,18
5754,28,08,3.0,19
5755,28,08,0.0,20
5756,28,08,0.0,21
5757,28,08,0.0,22
5758,28,08,0.0,23
5759,28,08,0.0,24
5760,29,08,0.0,1
5761,29,08,0.0,2
5762,29,08,0.0,3
5763,29,08,0.0,4
5764,29,08,0.0,5
5765,29,08,12.0,6
5766,29,08,143.0,7
5767,29,08,365.0,8
5768,29,08,573.0,9
5769,29,08,717.0,10
5770,29,08,798.0,11
5771,29,08,737.0,12
5772,29,08,895.0,13
5773,29,08,671.0,14
5774,29,08,516.0,15
5775,29,08,350.0,16
5776,29,08,260.0,17
5777,29,08,138.0,18
5778,29,08,10.0,19
5779,29,08,0.0,20
5780,29,08,0.0,21
5781,29,08,0.0,22
5782,29,08,0.0,23
5783,29,08,0.0,24
5784,30,08,0.0,1
5785,30,08,0.0,2
5786,30,08,0.0,3
5787,30,08,0.0,4
5788,30,08,0.0,5
5789,30,08,12.0,6
5790,30,08,170.0,7
5791,30,08,309.0,8
5792,30,08,563.0,9
5793,30,08,707.0,10
5794,30,08,802.0,11
5795,30,08,854.0,12
5796,30,08,603.0,13
5797,30,08,463.0,14
5798,30,08,530.0,15
5799,30,08,455.0,16
5800,30,08,321.0,17
5801,30,08,100.0,18
5802,30,08,11.0,19
5803,30,08,0.0,20
5804,30,08,0.0,21
5805,30,08,0.0,22
5806,30,08,0.0,23
5807,30,08,0.0,24
5808,31,08,0.0,1
5809,31,08,0.0,2
5810,31,08,0.0,3
5811,31,08,0.0,4
5812,31,08,0.0,5
5813,31,08,21.0,6
5814,31,08,204.0,7
5815,31,08,352.0,8
5816,31,08,569.0,9
5817,31,08,570.0,10
5818,31,08,697.0,11
5819,31,08,823.0,12
5820,31,08,843.0,13
5821,31,08,668.0,14
5822,31,08,363.0,15
5823,31,08,277.0,16
5824,31,08,184.0,17
5825,31,08,74.0,18
5826,31,08,10.0,19
5827,31,08,0.0,20
5828,31,08,0.0,21
5829,31,08,0.0,22
5830,31,08,0.0,23
5831,31,08,0.0,24
5832,01,09,0.0,1
5833,01,09,0.0,2
5834,01,09,0.0,3
5835,01,09,0.0,4
5836,01,09,0.0,5
5837,01,09,17.0,6
5838,01,09,120.0,7
5839,01,09,319.0,8
5840,01,09,506.0,9
5841,01,09,689.0,10
5842,01,09,781.0,11
5843,01,09,366.0,12
5844,01,09,308.0,13
5845,01,09,394.0,14
5846,01,09,472.0,15
5847,01,09,422.0,16
5848,01,09,206.0,17
5849,01,09,72.0,18
5850,01,09,6.0,19
5851,01,09,0.0,20
5852,01,09,0.0,21
5853,01,09,0.0,22
5854,01,09,0.0,23
5855,01,09,0.0,24
5856,02,09,0.0,1
5857,02,09,0.0,2
5858,02,09,0.0,3
5859,02,09,0.0,4
5860,02,09,0.0,5
5861,02,09,26.0,6
5862,02,09,36.0,7
5863,02,09,133.0,8
5864,02,09,113.0,9
5865,02,09,130.0,10
5866,02,09,190.0,11
5867,02,09,131.0,12
5868,02,09,148.0,13
5869,02,09,529.0,14
5870,02,09,460.0,15
5871,02,09,350.0,16
5872,02,09,216.0,17
5873,02,09,67.0,18
5874,02,09,14.0,19
5875,02,09,0.0,20
5876,02,09,0.0,21
5877,02,09,0.0,22
5878,02,09,0.0,23
5879,02,09,0.0,24
5880,03,09,0.0,1
5881,03,09,0.0,2
5882,03,09,0.0,3
5883,03,09,0.0,4
5884,03,09,0.0,5
5885,03,09,11.0,6
5886,03,09,143.0,7
5887,03,09,366.0,8
5888,03,09,541.0,9
5889,03,09,683.0,10
5890,03,09,788.0,11
5891,03,09,708.0,12
5892,03,09,814.0,13
5893,03,09,755.0,14
5894,03,09,366.0,15
5895,03,09,240.0,16
5896,03,09,266.0,17
5897,03,09,103.0,18
5898,03,09,5.0,19
5899,03,09,0.0,20
5900,03,09,0.0,21
5901,03,09,0.0,22
5902,03,09,0.0,23
5903,03,09,0.0,24
5904,04,09,0.0,1
5905,04,09,0.0,2
5906,04,09,0.0,3
5907,04,09,0.0,4
5908,04,09,0.0,5
5909,04,09,13.0,6
5910,04,09,82.0,7
5911,04,09,179.0,8
5912,04,09,237.0,9
5913,04,09,457.0,10
5914,04,09,307.0,11
5915,04,09,247.0,12
5916,04,09,500.0,13
5917,04,09,297.0,14
5918,04,09,584.0,15
5919,04,09,355.0,16
5920,04,09,291.0,17
5921,04,09,104.0,18
5922,04,09,6.0,19
5923,04,09,0.0,20
5924,04,09,0.0,21
5925,04,09,0.0,22
5926,04,09,0.0,23
5927,04,09,0.0,24
5928,05,09,0.0,1
5929,05,09,0.0,2
5930,05,09,0.0,3
5931,05,09,0.0,4
5932,05,09,0.0,5
5933,05,09,9.0,6
5934,05,09,172.0,7
5935,05,09,265.0,8
5936,05,09,496.0,9
5937,05,09,594.0,10
5938,05,09,706.0,11
5939,05,09,721.0,12
5940,05,09,588.0,13
5941,05,09,592.0,14
5942,05,09,508.0,15
5943,05,09,358.0,16
5944,05,09,211.0,17
5945,05,09,84.0,18
5946,05,09,7.0,19
5947,05,09,0.0,20
5948,05,09,0.0,21
5949,05,09,0.0,22
5950,05,09,0.0,23
5951,05,09,0.0,24
5952,06,09,0.0,1
5953,06,09,0.0,2
5954,06,09,0.0,3
5955,06,09,0.0,4
5956,06,09,0.0,5
5957,06,09,9.0,6
5958,06,09,72.0,7
5959,06,09,170.0,8
5960,06,09,231.0,9
5961,06,09,392.0,10
5962,06,09,384.0,11
5963,06,09,328.0,12
5964,06,09,312.0,13
5965,06,09,373.0,14
5966,06,09,250.0,15
5967,06,09,195.0,16
5968,06,09,104.0,17
5969,06,09,19.0,18
5970,06,09,1.0,19
5971,06,09,0.0,20
5972,06,09,0.0,21
5973,06,09,0.0,22
5974,06,09,0.0,23
5975,06,09,0.0,24
5976,07,09,0.0,1
5977,07,09,0.0,2
5978,07,09,0.0,3
5979,07,09,0.0,4
5980,07,09,0.0,5
5981,07,09,9.0,6
5982,07,09,133.0,7
5983,07,09,350.0,8
5984,07,09,538.0,9
5985,07,09,687.0,10
5986,07,09,783.0,11
5987,07,09,847.0,12
5988,07,09,817.0,13
5989,07,09,551.0,14
5990,07,09,370.0,15
5991,07,09,261.0,16
5992,07,09,150.0,17
5993,07,09,45.0,18
5994,07,09,4.0,19
5995,07,09,0.0,20
5996,07,09,0.0,21
5997,07,09,0.0,22
5998,07,09,0.0,23
5999,07,09,0.0,24
6000,08,09,0.0,1
6001,08,09,0.0,2
6002,08,09,0.0,3
6003,08,09,0.0,4
6004,08,09,0.0,5
6005,08,09,12.0,6
6006,08,09,91.0,7
6007,08,09,286.0,8
6008,08,09,522.0,9
6009,08,09,599.0,10
6010,08,09,741.0,11
6011,08,09,770.0,12
6012,08,09,793.0,13
6013,08,09,709.0,14
6014,08,09,678.0,15
6015,08,09,420.0,16
6016,08,09,244.0,17
6017,08,09,112.0,18
6018,08,09,3.0,19
6019,08,09,0.0,20
6020,08,09,0.0,21
6021,08,09,0.0,22
6022,08,09,0.0,23
6023,08,09,0.0,24
6024,09,09,0.0,1
6025,09,09,0.0,2
6026,09,09,0.0,3
6027,09,09,0.0,4
6028,09,09,0.0,5
6029,09,09,8.0,6
6030,09,09,125.0,7
6031,09,09,313.0,8
6032,09,09,240.0,9
6033,09,09,448.0,10
6034,09,09,689.0,11
6035,09,09,599.0,12
6036,09,09,672.0,13
6037,09,09,384.0,14
6038,09,09,373.0,15
6039,09,09,302.0,16
6040,09,09,260.0,17
6041,09,09,82.0,18
6042,09,09,4.0,19
6043,09,09,0.0,20
6044,09,09,0.0,21
6045,09,09,0.0,22
6046,09,09,0.0,23
6047,09,09,0.0,24
6048,10,09,0.0,1
6049,10,09,0.0,2
6050,10,09,0.0,3
6051,10,09,0.0,4
6052,10,09,0.0,5
6053,10,09,4.0,6
6054,10,09,56.0,7
6055,10,09,107.0,8
6056,10,09,197.0,9
6057,10,09,127.0,10
6058,10,09,175.0,11
6059,10,09,457.0,12
6060,10,09,464.0,13
6061,10,09,384.0,14
6062,10,09,265.0,15
6063,10,09,407.0,16
6064,10,09,238.0,17
6065,10,09,43.0,18
6066,10,09,2.0,19
6067,10,09,0.0,20
6068,10,09,0.0,21
6069,10,09,0.0,22
6070,10,09,0.0,23
6071,10,09,0.0,24
6072,11,09,0.0,1
6073,11,09,0.0,2
6074,11,09,0.0,3
6075,11,09,0.0,4
6076,11,09,0.0,5
6077,11,09,4.0,6
6078,11,09,63.0,7
6079,11,09,144.0,8
6080,11,09,102.0,9
6081,11,09,450.0,10
6082,11,09,723.0,11
6083,11,09,769.0,12
6084,11,09,743.0,13
6085,11,09,659.0,14
6086,11,09,561.0,15
6087,11,09,396.0,16
6088,11,09,245.0,17
6089,11,09,65.0,18
6090,11,09,2.0,19
6091,11,09,0.0,20
6092,11,09,0.0,21
6093,11,09,0.0,22
6094,11,09,0.0,23
6095,11,09,0.0,24
6096,12,09,0.0,1
6097,12,09,0.0,2
6098,12,09,0.0,3
6099,12,09,0.0,4
6100,12,09,0.0,5
6101,12,09,2.0,6
6102,12,09,23.0,7
6103,12,09,71.0,8
6104,12,09,185.0,9
6105,12,09,190.0,10
6106,12,09,170.0,11
6107,12,09,77.0,12
6108,12,09,122.0,13
6109,12,09,181.0,14
6110,12,09,104.0,15
6111,12,09,49.0,16
6112,12,09,60.0,17
6113,12,09,15.0,18
6114,12,09,1.0,19
6115,12,09,0.0,20
6116,12,09,0.0,21
6117,12,09,0.0,22
6118,12,09,0.0,23
6119,12,09,0.0,24
6120,13,09,0.0,1
6121,13,09,0.0,2
6122,13,09,0.0,3
6123,13,09,0.0,4
6124,13,09,0.0,5
6125,13,09,8.0,6
6126,13,09,118.0,7
6127,13,09,338.0,8
6128,13,09,529.0,9
6129,13,09,667.0,10
6130,13,09,707.0,11
6131,13,09,802.0,12
6132,13,09,819.0,13
6133,13,09,702.0,14
6134,13,09,495.0,15
6135,13,09,242.0,16
6136,13,09,173.0,17
6137,13,09,71.0,18
6138,13,09,2.0,19
6139,13,09,0.0,20
6140,13,09,0.0,21
6141,13,09,0.0,22
6142,13,09,0.0,23
6143,13,09,0.0,24
6144,14,09,0.0,1
6145,14,09,0.0,2
6146,14,09,0.0,3
6147,14,09,0.0,4
6148,14,09,0.0,5
6149,14,09,5.0,6
6150,14,09,37.0,7
6151,14,09,124.0,8
6152,14,09,156.0,9
6153,14,09,92.0,10
6154,14,09,88.0,11
6155,14,09,104.0,12
6156,14,09,108.0,13
6157,14,09,116.0,14
6158,14,09,66.0,15
6159,14,09,82.0,16
6160,14,09,24.0,17
6161,14,09,7.0,18
6162,14,09,0.0,19
6163,14,09,0.0,20
6164,14,09,0.0,21
6165,14,09,0.0,22
6166,14,09,0.0,23
6167,14,09,0.0,24
6168,15,09,0.0,1
6169,15,09,0.0,2
6170,15,09,0.0,3
6171,15,09,0.0,4
6172,15,09,0.0,5
6173,15,09,3.0,6
6174,15,09,47.0,7
6175,15,09,114.0,8
6176,15,09,514.0,9
6177,15,09,679.0,10
6178,15,09,758.0,11
6179,15,09,824.0,12
6180,15,09,792.0,13
6181,15,09,698.0,14
6182,15,09,579.0,15
6183,15,09,295.0,16
6184,15,09,191.0,17
6185,15,09,46.0,18
6186,15,09,1.0,19
6187,15,09,0.0,20
6188,15,09,0.0,21
6189,15,09,0.0,22
6190,15,09,0.0,23
6191,15,09,0.0,24
6192,16,09,0.0,1
6193,16,09,0.0,2
6194,16,09,0.0,3
6195,16,09,0.0,4
6196,16,09,0.0,5
6197,16,09,1.0,6
6198,16,09,28.0,7
6199,16,09,109.0,8
6200,16,09,127.0,9
6201,16,09,232.0,10
6202,16,09,386.0,11
6203,16,09,737.0,12
6204,16,09,598.0,13
6205,16,09,490.0,14
6206,16,09,623.0,15
6207,16,09,421.0,16
6208,16,09,237.0,17
6209,16,09,59.0,18
6210,16,09,1.0,19
6211,16,09,0.0,20
6212,16,09,0.0,21
6213,16,09,0.0,22
6214,16,09,0.0,23
6215,16,09,0.0,24
6216,17,09,0.0,1
6217,17,09,0.0,2
6218,17,09,0.0,3
6219,17,09,0.0,4
6220,17,09,0.0,5
6221,17,09,5.0,6
6222,17,09,115.0,7
6223,17,09,334.0,8
6224,17,09,513.0,9
6225,17,09,661.0,10
6226,17,09,761.0,11
6227,17,09,810.0,12
6228,17,09,792.0,13
6229,17,09,725.0,14
6230,17,09,601.0,15
6231,17,09,431.0,16
6232,17,09,239.0,17
6233,17,09,56.0,18
6234,17,09,1.0,19
6235,17,09,0.0,20
6236,17,09,0.0,21
6237,17,09,0.0,22
6238,17,09,0.0,23
6239,17,09,0.0,24
6240,18,09,0.0,1
6241,18,09,0.0,2
6242,18,09,0.0,3
6243,18,09,0.0,4
6244,18,09,0.0,5
6245,18,09,5.0,6
6246,18,09,99.0,7
6247,18,09,279.0,8
6248,18,09,363.0,9
6249,18,09,511.0,10
6250,18,09,618.0,11
6251,18,09,725.0,12
6252,18,09,615.0,13
6253,18,09,568.0,14
6254,18,09,567.0,15
6255,18,09,340.0,16
6256,18,09,231.0,17
6257,18,09,54.0,18
6258,18,09,1.0,19
6259,18,09,0.0,20
6260,18,09,0.0,21
6261,18,09,0.0,22
6262,18,09,0.0,23
6263,18,09,0.0,24
6264,19,09,0.0,1
6265,19,09,0.0,2
6266,19,09,0.0,3
6267,19,09,0.0,4
6268,19,09,0.0,5
6269,19,09,4.0,6
6270,19,09,98.0,7
6271,19,09,333.0,8
6272,19,09,517.0,9
6273,19,09,666.0,10
6274,19,09,772.0,11
6275,19,09,820.0,12
6276,19,09,799.0,13
6277,19,09,716.0,14
6278,19,09,585.0,15
6279,19,09,425.0,16
6280,19,09,234.0,17
6281,19,09,52.0,18
6282,19,09,1.0,19
6283,19,09,0.0,20
6284,19,09,0.0,21
6285,19,09,0.0,22
6286,19,09,0.0,23
6287,19,09,0.0,24
6288,20,09,0.0,1
6289,20,09,0.0,2
6290,20,09,0.0,3
6291,20,09,0.0,4
6292,20,09,0.0,5
6293,20,09,4.0,6
6294,20,09,94.0,7
6295,20,09,342.0,8
6296,20,09,506.0,9
6297,20,09,641.0,10
6298,20,09,684.0,11
6299,20,09,800.0,12
6300,20,09,746.0,13
6301,20,09,678.0,14
6302,20,09,566.0,15
6303,20,09,400.0,16
6304,20,09,206.0,17
6305,20,09,42.0,18
6306,20,09,1.0,19
6307,20,09,0.0,20
6308,20,09,0.0,21
6309,20,09,0.0,22
6310,20,09,0.0,23
6311,20,09,0.0,24
6312,21,09,0.0,1
6313,21,09,0.0,2
6314,21,09,0.0,3
6315,21,09,0.0,4
6316,21,09,0.0,5
6317,21,09,4.0,6
6318,21,09,89.0,7
6319,21,09,319.0,8
6320,21,09,481.0,9
6321,21,09,623.0,10
6322,21,09,725.0,11
6323,21,09,778.0,12
6324,21,09,759.0,13
6325,21,09,681.0,14
6326,21,09,566.0,15
6327,21,09,398.0,16
6328,21,09,211.0,17
6329,21,09,41.0,18
6330,21,09,1.0,19
6331,21,09,0.0,20
6332,21,09,0.0,21
6333,21,09,0.0,22
6334,21,09,0.0,23
6335,21,09,0.0,24
6336,22,09,0.0,1
6337,22,09,0.0,2
6338,22,09,0.0,3
6339,22,09,0.0,4
6340,22,09,0.0,5
6341,22,09,4.0,6
6342,22,09,84.0,7
6343,22,09,308.0,8
6344,22,09,473.0,9
6345,22,09,624.0,10
6346,22,09,719.0,11
6347,22,09,758.0,12
6348,22,09,724.0,13
6349,22,09,638.0,14
6350,22,09,519.0,15
6351,22,09,353.0,16
6352,22,09,174.0,17
6353,22,09,35.0,18
6354,22,09,0.0,19
6355,22,09,0.0,20
6356,22,09,0.0,21
6357,22,09,0.0,22
6358,22,09,0.0,23
6359,22,09,0.0,24
6360,23,09,0.0,1
6361,23,09,0.0,2
6362,23,09,0.0,3
6363,23,09,0.0,4
6364,23,09,0.0,5
6365,23,09,4.0,6
6366,23,09,71.0,7
6367,23,09,205.0,8
6368,23,09,450.0,9
6369,23,09,640.0,10
6370,23,09,733.0,11
6371,23,09,776.0,12
6372,23,09,697.0,13
6373,23,09,539.0,14
6374,23,09,394.0,15
6375,23,09,178.0,16
6376,23,09,142.0,17
6377,23,09,15.0,18
6378,23,09,0.0,19
6379,23,09,0.0,20
6380,23,09,0.0,21
6381,23,09,0.0,22
6382,23,09,0.0,23
6383,23,09,0.0,24
6384,24,09,0.0,1
6385,24,09,0.0,2
6386,24,09,0.0,3
6387,24,09,0.0,4
6388,24,09,0.0,5
6389,24,09,3.0,6
6390,24,09,79.0,7
6391,24,09,300.0,8
6392,24,09,351.0,9
6393,24,09,224.0,10
6394,24,09,686.0,11
6395,24,09,851.0,12
6396,24,09,760.0,13
6397,24,09,501.0,14
6398,24,09,124.0,15
6399,24,09,158.0,16
6400,24,09,123.0,17
6401,24,09,30.0,18
6402,24,09,0.0,19
6403,24,09,0.0,20
6404,24,09,0.0,21
6405,24,09,0.0,22
6406,24,09,0.0,23
6407,24,09,0.0,24
6408,25,09,0.0,1
6409,25,09,0.0,2
6410,25,09,0.0,3
6411,25,09,0.0,4
6412,25,09,0.0,5
6413,25,09,3.0,6
6414,25,09,72.0,7
6415,25,09,300.0,8
6416,25,09,480.0,9
6417,25,09,623.0,10
6418,25,09,681.0,11
6419,25,09,721.0,12
6420,25,09,747.0,13
6421,25,09,677.0,14
6422,25,09,545.0,15
6423,25,09,377.0,16
6424,25,09,189.0,17
6425,25,09,30.0,18
6426,25,09,0.0,19
6427,25,09,0.0,20
